"","logFC","logCPM","F","PValue","FDR"
"TRBC1",1.91087938258966,10.2703171408455,21.6171890989735,5.7863401219444e-06,0.000124830644230747
"FXYD3",-2.46017416773983,8.04452117398963,20.5708255625358,8.25609213330217e-06,0.000175767856206354
"UPK1A",-2.24818887149111,6.10098596609275,20.3315527749618,9.2824236177448e-06,0.000195051446928715
"PLVAP",-1.90086037467625,7.61246843269755,20.2301015294039,9.75564011532793e-06,0.000202366996238469
"MIF",-1.4318999432597,9.28596182879509,20.162615103477,1.00838575483034e-05,0.000206527614090568
"LIMD2",1.80182583141317,10.1551728270155,19.9506176050228,1.11892916582697e-05,0.000226303423788505
"HPCAL1",-1.61266067168728,9.0456134122162,19.8480459256819,1.17673251715981e-05,0.000235055952193158
"PTPRF",-1.87283529710751,7.89384712692703,19.6487953408991,1.29778939940491e-05,0.000256021560238933
"ARHGEF1",1.75991231008391,9.24570217429574,19.628342766753,1.31333680468674e-05,0.000256021560238933
"LTB",2.38846996795048,11.3898395888144,19.9235475389165,1.52433818797702e-05,0.000293616570017478
"RAC2",1.72453229834555,8.93042727355377,19.2973326793941,1.542852798429e-05,0.000293686567983309
"ITGA3",-1.56346644724531,8.61213403461321,19.2522857413711,1.57747542107871e-05,0.000296785492012251
"ELF3",-1.78150961853331,7.96596892441763,19.8777863252613,1.73173788311609e-05,0.000322063436193315
"NUPR1",-1.49169725146036,8.91056059421166,18.8069452283397,1.96503179053219e-05,0.000361297890577396
"HSPD1",-1.45727278514494,9.13537843479988,18.7592203240684,2.01190403017565e-05,0.000365759631553282
"ADM",-1.73211705974623,7.93435149386145,18.5598898332469,2.22021414192612e-05,0.000399145164626274
"KRT7",-1.73446193507583,7.63874986298814,18.4586902193407,2.41165998501598e-05,0.000427593022698578
"TRAC",1.70747502851024,9.48352496253657,18.4093530920048,2.4313076692379e-05,0.000427593022698578
"GDF15",-1.83194689619036,6.75471428212196,18.096763462969,2.79245791067456e-05,0.000485827623599079
"CDCP1",-2.4262163302862,6.81651172765524,18.0127766422645,2.91642844512131e-05,0.000498486920898582
"PERP",-2.35392984450943,6.63390560766905,17.9843027369612,2.95262733194535e-05,0.000498486920898582
"IGHD",2.99419673621759,9.25168107624166,19.5534430746379,2.96960908135734e-05,0.000498486920898582
"ACTG2",-1.86947315828942,7.29300212394074,17.9599907182639,2.98845681873686e-05,0.000498486920898582
"KRT8",-1.32617641250592,8.74762442029955,17.6752479856459,3.46109821089306e-05,0.00057143437808418
"TRBC2",1.59868345081577,9.66929195505941,17.5878858969789,3.59509718024837e-05,0.000587562347236552
"IKZF1",1.65911953052322,10.0739303002664,17.4939870659525,3.7669626445822e-05,0.0006094945558934
"PHKA2",-1.77396931312377,6.77832943151161,17.2720072860301,4.20705833364223e-05,0.000673962414240903
"TNS1",-1.46461828236424,8.19141997907006,17.2235959395725,4.30975032151684e-05,0.000683644707864142
"SOD2",-1.33085967261571,9.29901842602772,17.1363382609715,4.50129300824552e-05,0.000707096319159345
"HCFC1R1",-1.41703872863486,8.381415820476,17.079825737894,4.62991864481581e-05,0.000720308496856921
"SYT8",-2.25374805640398,5.71765708145614,17.0018325894124,4.82132065318128e-05,0.000742942553985458
"STC1",-1.66372149380943,6.63307485298741,16.7365068692172,5.49534799386582e-05,0.000838818212648576
"FAM13A",-1.67931174026096,7.20739736538272,16.2885954664491,6.875699356394e-05,0.00103970855688276
"CAV2",-1.61853612983754,7.60957767011024,16.1899140965383,7.22426120412343e-05,0.0010823013544696
"CBLC",-3.35564959253944,7.4291104937985,15.9970007381864,7.95821145541172e-05,0.00118131982888589
"HSPB1",-1.26399278211033,10.6029467470651,15.8129925271178,8.72859025199522e-05,0.00128389627524802
"GALNT14",-1.47914268743521,7.12852668424661,15.6808755027728,9.32791363543567e-05,0.00135969047406621
"CXCL14",-1.53817727651972,8.15195437285026,15.7736036350832,9.71906431155587e-05,0.00140405768358013
"PTGR1",-1.83654195904111,6.80588344931211,15.6192092368431,9.97226160713805e-05,0.00142788666197782
"PFKP",-1.4176463376213,8.02753492624475,15.4971618894664,0.000102312297117496,0.00145211663803604
"ITGB6",-2.17600293199657,6.94561618963888,15.4317765276965,0.0001058795503504,0.00148967923884302
"PTPRC",1.7331745839133,10.7365113628673,15.4946584091965,0.000109859733583117,0.00153235387015072
"AGRN",-1.53715192864632,8.39377327812223,15.3300984339973,0.000111762231439304,0.00154556658520337
"TMEM37",-1.46460498485554,7.37410365308563,15.1265825031941,0.000123323494009711,0.00169099502803146
"CFB",-1.4436858142948,7.66787140099334,15.1035420415012,0.000124765824350678,0.00169639583024703
"DEFB1",-1.41547758185503,6.9991586297004,14.977522163104,0.000132962451249429,0.00179277705101313
"SPINT2",-1.38032792705922,8.31279259165257,14.8921534301773,0.000138822992234987,0.00185632728459676
"FERMT1",-4.65098434454709,6.58793052918517,15.837457825158,0.000141958863192221,0.00188270033315584
"ACER2",-1.79452480715997,6.60239228035689,14.7152887726754,0.000151811319519959,0.001996997682791
"HIPK2",-1.31905591549756,8.03678865418188,14.6115162407712,0.000159998437413547,0.00208772154625096
"LGALS3",-1.53651831493396,7.69223595730822,14.5892793607516,0.000161810229795809,0.00209447161447695
"CYSTM1",-1.31954399747076,7.78418782698897,14.5181052859322,0.000167750242239645,0.00215412612653766
"PIM2",1.54710641109374,9.73031283938828,14.4634958236318,0.000172457253789744,0.00219713257190399
"ID1",-1.34532184828162,8.77657822294988,14.2315779931957,0.000193986260155705,0.0024521075697807
"CORO1A",1.8345022608921,10.72538796057,14.4200787166221,0.000209087705337735,0.00262251090880973
"DUSP23",-1.31788092901925,8.18311373224192,14.0243460732586,0.000215521796431444,0.00268241743558521
"CD3D",1.64266560776283,9.06137924066025,14.0568582181981,0.000223037552698431,0.00275476916233634
"SMAP2",1.4648102374398,8.80096503867811,13.8193744713967,0.000239209106701756,0.00291553472586573
"WIPF1",1.39914621304945,9.85781321341006,13.815694582778,0.000239657675241126,0.00291553472586573
"RGS5",-1.33695099732952,7.67110821419001,13.6029075574725,0.000267100879904653,0.00322514346034125
"C12orf75",-1.21777269177963,8.061789249135,13.4110214406909,0.00029457522798734,0.00353053865839641
"PPP1R14C",-2.41624518384769,8.44422054650856,13.3284524238942,0.000307581180939652,0.00365931140264969
"ADIRF",-1.18705532379289,8.58656134000811,13.2892473401064,0.000313481199645185,0.00370228161332781
"MAP3K7CL",-1.52925173223254,6.83753433802522,13.0250870922139,0.000358837958767784,0.0042072450527991
"ABLIM3",-1.42457266062537,7.44834985255637,12.9201395584783,0.000378657139080414,0.00440767806497921
"MMP9",2.00838940176021,8.4695892609315,13.1399905848208,0.000385436355176401,0.00445454301911012
"DAB2",-1.25550141434237,7.91116260247008,12.8575975473551,0.000390992790171248,0.00448671159217787
"PDGFA",-1.58214143151115,7.55968960679599,12.7938600582773,0.000403984128088316,0.0045580751168588
"HMGCS2",-1.71608244587494,5.98272178584597,12.7897328028677,0.000405228338493893,0.0045580751168588
"DES",-2.23870825908058,7.24805946014932,13.3396345289292,0.000405663051191389,0.0045580751168588
"PDIA5",-1.42282570886916,7.65978850565808,12.7538650828074,0.00041235900407611,0.00460135771444929
"ANPEP",-1.34086080911631,7.33493456148535,12.6148320911239,0.000442868145257129,0.0049079497193564
"MT2A",-1.11652904255845,10.4995310900248,12.1503532330882,0.000562445902475027,0.00619073108982717
"GJB2",-1.94811908081045,6.78803144976497,12.1145791573845,0.000572917248010754,0.0062633791032527
"MT1E",-1.15527761564595,8.17973161702538,12.0865782270959,0.000581251338058912,0.00631184338912296
"NNMT",-1.19140929271544,8.51040978305204,12.0273225134754,0.00059929640097682,0.00646441051186996
"MXRA7",-1.06861135842747,10.1393829477081,11.8389537417512,0.000660531162886827,0.00707774451358203
"CXCR4",1.32998050033398,9.95801178269206,11.8238534465472,0.00066570712609232,0.00708056270604295
"CCL5",1.33924457704281,9.19402035332925,11.8127296254807,0.000669546411634469,0.00708056270604295
"FGG",-2.45720537032809,9.15593627591784,12.2880329803992,0.000750016511542026,0.00783080885803643
"SCUBE2",-1.82920988982879,5.81154357293361,11.5930075211441,0.000750170193446012,0.00783080885803643
"PHLDB2",-1.2205764335785,8.05886712521098,11.5565103125269,0.000764488389203851,0.00792911675469123
"CDK18",-1.37540455884606,7.08678560413061,11.4887098800749,0.000791828907936087,0.00816037689834769
"AKR1C2",-2.12364717299014,7.4055703099751,11.2972821155752,0.000875181945737829,0.00896230625445447
"ANO6",-1.17840859471271,7.93117734108063,11.2747695140286,0.000884796928605588,0.00900378258165938
"PGAM1",-1.17528424040325,8.85092180297114,11.2401377577577,0.000900858307525187,0.00910992963484845
"HPGD",-1.71097011084952,6.51300405513084,11.1941994113387,0.000922622008969362,0.00927206466156787
"S100A10",-1.10006007795459,10.2273380730541,11.1533954552324,0.000942401462448617,0.00941238003853001
"TNFRSF21",-1.34409898334568,8.23477058990468,11.0712741111576,0.000983527067532876,0.00976286377465149
"RAB13",-1.1687698797006,8.23552638696807,11.0495064310959,0.00099473111143677,0.00981387157502862
"HSBP1",-1.20359735114658,8.37606932534764,11.0121472052558,0.00101426384470582,0.00988829608585299
"SLC2A1",-1.20773778664524,8.39733227805959,11.0101981110619,0.00101529354578875,0.00988829608585299
"TPM1",-1.02027099860751,10.5341621009827,11.0001684082197,0.00102060905212451,0.00988829608585299
"PRSS23",-1.24055464472575,8.15940565099923,10.9800210965803,0.00103137237663697,0.00993309824642031
"AKNA",1.38188600113437,9.41068329500739,10.9142736340702,0.00106730690403993,0.0102183584067255
"SHMT2",-1.31417845368014,8.10685771033789,10.8296146698865,0.0011154615183861,0.0106165690396983
"CDC42SE1",1.17619183673345,9.48866104732041,10.6873591293706,0.00120141335824835,0.0113677591441277
"LSP1",1.31269878438206,10.4211142456309,10.6638518319936,0.00121625259749435,0.0114412598996852
"DBI",-1.17083942982143,8.8788976558609,10.5875945701039,0.00126568786012027,0.0118374737437838
"RAB25",-2.07646636577566,7.61614699583747,10.5587822112309,0.00128489431009766,0.0119478969760844
"BEX3",-1.02221314873095,9.44279993053212,10.5478439733059,0.00129226326997205,0.0119478969760844
"CANX",-1.13846713544279,8.84058629101691,10.3883696014015,0.00140472120227216,0.0129138574163429
"FKBP9",-1.24248874353262,8.05661251405439,10.3287520284955,0.00144927904033731,0.0131327812006344
"ACAD11",-1.39948658050832,7.49231403657576,10.3245674698075,0.00145246011313225,0.0131327812006344
"ABCC3",-1.29262956698171,8.24060586286711,10.4030024690547,0.00145288494123211,0.0131327812006344
"ASPH",-1.15527324550799,8.74249428265631,10.27279195269,0.00149241305549715,0.0134151351321911
"HTRA1",-1.23193412099339,8.05174160166024,10.2509894301133,0.00150957044159641,0.0134459622099096
"PROS1",-1.11306015919547,8.02535811815206,10.2458423731347,0.001513650128413,0.0134459622099096
"CD109",-1.59190391100692,6.91633868282985,10.236889440672,0.00152077322893292,0.0134459622099096
"CAV1",-1.3075858557927,7.54823488912061,10.1526268275178,0.00158951052468458,0.0139773262442372
"SERPINE1",-1.12817426651127,8.44902348304502,10.1091955151991,0.00162616779741098,0.0142223756551944
"PTK7",-1.92820511390402,7.79096693335588,10.0777170804229,0.00165430383305103,0.0143906645262181
"HES4",-1.42602680475343,7.61330888947779,9.98249268418219,0.00173810940176628,0.0150388289414858
"LY6E",-1.09190398721643,8.35617128311038,9.90167911107303,0.00181358109003511,0.0156083734238128
"ARRDC3",-1.03627913777518,9.06279860755937,9.83678139614933,0.00187660264008913,0.0160653072574826
"POSTN",-1.5407601364832,8.07092687983463,9.96359446330627,0.00207142180306253,0.0175828678717809
"ADAM19",1.28922077302144,8.72109991906725,9.64555262098264,0.00207560430377637,0.0175828678717809
"AJUBA",-1.59706001566993,6.79547562685195,9.610570080721,0.0021142755108281,0.0178171759193743
"INSR",-1.24877263488568,7.68815299860595,9.55791296950355,0.0021738758298493,0.0182245134336589
"UBC",-1.23937766171019,14.0372831058212,9.51281728503586,0.002226279139272,0.0185676270481552
"ERRFI1",-1.24106476791326,7.12405954888846,9.39272536533719,0.00237220974372281,0.0196832582838129
"RAB11A",-1.13734921865741,7.88837432780016,9.33841750876013,0.00244137324747351,0.020153785277613
"MCAM",-1.13586272003106,8.15908878448646,9.22102427287866,0.0026023475513233,0.0213735956245741
"TGM2",-1.39100864756153,8.59313442211843,9.43315586192612,0.00262304647463669,0.0214347939190008
"WFDC2",-1.21053770154115,7.97089719682039,9.2307672863591,0.00268743108983031,0.0217703598879862
"NOTCH3",-1.26405458425815,7.78897729100771,9.15467790846282,0.00269102099975108,0.0217703598879862
"AP2M1",-1.04266621009154,9.00773736617539,9.08746542823455,0.00278872748793577,0.0224299320587967
"FKBP10",-1.31353374594663,7.81285738816978,9.07968072937592,0.00280027581945423,0.0224299320587967
"NRP1",-1.05956279266902,7.81906383042723,9.06190137300295,0.00282683441898076,0.02253112359562
"ETS1",1.07325007316999,9.30434785216783,9.02426014870182,0.00288391479735703,0.022873402657469
"DDR1",-1.07744378621121,8.67049275001794,8.87758529672213,0.00311780812710823,0.0246078709739567
"UACA",-1.01533964803632,8.20114248183615,8.85414085236948,0.00315695237470215,0.0247958686517868
"CDH1",-1.33903030006514,7.62252740618981,8.81452287910945,0.00322922357408694,0.0252409842650853
"HSPE1",-1.03814644311904,9.26317200040543,8.76313031181692,0.00331373084127298,0.0257770024095177
"OAZ2",-1.12756839633075,8.62770837402397,8.71234709349165,0.00340464966994825,0.0263575271099343
"PAM",-1.05369255173277,7.78008354172248,8.70099793106141,0.00342531479284175,0.0263912349277045
"DENND2D",1.144015270933,8.86879433887152,8.6779675208234,0.00346764484129993,0.0265907552285464
"PLPP1",-1.04936872735434,7.95617587001772,8.64116105022991,0.00353640918134885,0.0269334423838738
"KIAA1522",-1.24892418811037,7.29320468568775,8.63450659499614,0.00354898957235666,0.0269334423838738
"PCSK7",1.12086092684455,10.2284794755084,8.62750673868672,0.00356227235485105,0.0269334423838738
"ADAMTS1",-1.1936254525486,7.44033394110515,8.6141519188417,0.00358775540375348,0.0269999453175495
"THY1",-1.22914769011464,7.43970544612281,8.57812791876103,0.00365742865338737,0.0273485201212817
"FAT1",-1.22773346299737,7.02160705546078,8.57278505840754,0.00366787939821887,0.0273485201212817
"ERGIC1",-1.05648041907381,8.32013557769592,8.55318920714221,0.00372163222392802,0.0276220226528236
"MGAT4B",-1.14564991690426,8.25361493631734,8.53275844556508,0.00374715030892784,0.0276844255700696
"GJA1",-1.20623310923061,8.16441430875892,8.51198277870431,0.00378898439470837,0.0278662579574461
"SH3YL1",-1.11757332310115,7.85247924338003,8.49668728583841,0.00382008871237062,0.0279678893059532
"NKTR",1.05796520672956,9.01723155968446,8.36657229798838,0.00409548336171827,0.0298490634200908
"GPR68",1.5632176253868,7.12654721462599,8.34481464835475,0.0041453219701172,0.0300768203930477
"SLC9A3R2",-1.10016174814027,7.7201021591231,8.32043596187855,0.00419794411055717,0.0303226498700067
"EHD2",-1.05597621707242,8.57528316866928,8.30455094367865,0.00423382617006875,0.0304459144140944
"YWHAQ",-1.03831585890683,9.23843124171909,8.27496199084779,0.00430150304079515,0.0307142083583439
"CNDP2",-0.949647451070715,10.5922277805745,8.27166992613888,0.00430910092542896,0.0307142083583439
"MDM2",-1.07236006689201,7.94907185999691,8.16544865141668,0.00456177326627792,0.0323040140800841
"CELSR1",-1.43211556172277,8.07438018861584,8.1612462505834,0.0045720761584297,0.0323040140800841
"CD151",-1.01388400250291,8.09229520759444,8.11241057600352,0.00469356781690102,0.0330182292510689
"CRIP2",-1.03182963319063,8.21729127223485,8.09715090068355,0.00473220459671401,0.033145917911183
"NDUFS4",-1.13803568286329,7.8105332374953,8.08403811871053,0.00476566579904679,0.033236410615766
"CD63",-0.924777481827643,10.2143351238997,7.99571824081244,0.00499744762869168,0.0347033058507431
"S100A16",-1.18808902312512,7.77821620361584,7.9663331320655,0.00507710007742449,0.0351057603644137
"NCKAP1",-0.995569263157161,8.5358855743348,7.95669228910558,0.00511008132762765,0.0351834535663895
"PXDN",-1.26947766700338,7.33467379725306,7.93762186202839,0.00515618319671318,0.0353504424249234
"FNDC3B",-0.982148777978144,8.72826646931318,7.91197169051757,0.00522790252260867,0.0355701135003501
"ARHGDIB",1.11313200786251,10.6321164212262,7.90762011725154,0.00524017086112651,0.0355701135003501
"P4HA2",-1.3418595841333,7.11696355415859,7.89885770919061,0.0052649642499877,0.0355701135003501
"AXL",-1.18889277986384,7.49137490854775,7.89491471673909,0.00527616022254884,0.0355701135003501
"S100A2",-1.37201776262277,10.7193947114719,8.03415458017073,0.0054637140331894,0.036500774175566
"SYNPO",-1.10793841921822,7.34932327995725,7.82490370555781,0.00547907002855447,0.036500774175566
"SDC1",-1.15620071294998,8.77318840207934,7.82395162522561,0.00548188388421666,0.036500774175566
"TNFSF10",-0.915534164472617,8.40604864110663,7.80565416064594,0.00553625058347548,0.0367116944428825
"COPS7A",-1.22698044829788,8.42555296619921,7.77322068446482,0.00563398205852984,0.0372072774314338
"IFI27",-1.09454535273384,8.75604164923308,7.75834847028075,0.00567938642237449,0.0373546635422843
"EPAS1",-1.04868237628819,7.79605970838004,7.71642079785606,0.0058094218145398,0.0380552408741919
"CNPY3",1.00130753889408,9.38496225326183,7.65163322908563,0.00601639218761641,0.0392521070950135
"GOLM1",-1.03439445052961,8.23691494644067,7.63462608329351,0.00607196683208638,0.0394555917040793
"MPC2",-0.997538586770523,8.31675143910419,7.60431922616156,0.00617231086408329,0.0399471959123471
"ATP2A2",-1.03600783362438,8.30238693209283,7.59693914787081,0.00619700250886835,0.0399472113918286
"LTBR",-1.08001559468838,8.32226569112971,7.5881865310038,0.00622641775386672,0.0399775552609379
"PTMS",-0.84146285429595,9.67029691058821,7.57492009294504,0.00627127629120075,0.0401064230796949
"MLEC",-0.929076161137865,8.63101907461827,7.53640482599116,0.00640339934425895,0.040745080293842
"PBXIP1",1.00521252950589,9.48651381779618,7.52959448876358,0.00642705728372959,0.040745080293842
"CSTB",-0.94811897124309,8.6016356192681,7.52396307832683,0.00644668761138661,0.040745080293842
"CCL20",-1.29344396922514,6.59855288580452,7.54758557879161,0.00656841042911714,0.0413528718844807
"LAPTM5",1.18586102195951,11.7124384835761,7.47634689654304,0.00661515222688489,0.0414857221050378
"S100A14",-2.91317154273657,8.81510709250513,7.7654365244203,0.00665387686000291,0.04149029301881
"AQP2",-1.13128772348723,6.45026455794559,7.46981938781693,0.00666716698695339,0.04149029301881
"CTNND1",-1.00546710786184,8.10642112141466,7.4012234946904,0.00689018522022839,0.0426673083305544
"UQCRQ",-0.893822614788634,8.92154959535154,7.39618546558409,0.00690904498306876,0.0426673083305544
"CLIC4",-0.905534930791649,8.36489591761514,7.3873601349264,0.00694221035787838,0.0427091116313583
"SCARB1",-1.17449518773027,7.292048712527,7.3879877428784,0.00702628739466449,0.0430626250172998
"APP",-0.878492020630071,10.4859828151947,7.32130757164778,0.00719568580074114,0.0439344136815063
"KDELR2",-0.994640880999888,8.28281867972084,7.30525571528104,0.00725870857822201,0.0441525957878316
"MDFI",-2.16362455369034,8.02282077945357,7.2861041853544,0.0073372078096544,0.0444629297229244
"CTSD",-0.90220043791329,10.6648439820974,7.24685046462516,0.0074928470269937,0.045236666006253
"PHLDB1",-1.01096257437256,8.51152939514986,7.22130938632771,0.00759766430330879,0.0456989622407198
"UMOD",-1.80936262867449,5.95537083007378,7.99198304586932,0.00775680640679124,0.046483380615512
"JUP",-1.22233396890074,7.10264035847001,7.15978493785935,0.00785638803897438,0.0468541993139491
"DUSP1",-0.969792990151279,8.67777752838709,7.15506611064756,0.00787660210963792,0.0468541993139491
"FTH1",-0.90690519792817,11.1986082036523,7.14146420391136,0.00793516852900013,0.0470296801462352
"TRIM29",-1.57948091225749,7.28307404350534,7.10852388175903,0.00808156828791668,0.0476884471471717
