"","logFC","logCPM","F","PValue","FDR"
"DDIT4",-1.71298177097495,9.1542836691616,32.1799402038706,3.25244687970748e-08,6.49686302637865e-07
"MUC5B",-3.64491066875708,6.66460228971271,32.0269122458919,3.63517809514386e-08,7.17282702188142e-07
"SCGB1A1",-3.4117645418863,6.87545503069615,31.9092235561334,3.7085089552592e-08,7.22935842121613e-07
"COL5A1",-2.11498580802188,8.25240143167953,31.6173456774675,4.22785937811661e-08,8.14366246880081e-07
"PTHLH",-2.8424702234281,7.34308597268007,31.2747381255028,4.98582565506679e-08,9.49066577635067e-07
"JAG2",-2.20386250063142,7.17383566951499,30.8170691979832,6.14580084441095e-08,1.15626811235545e-06
"NT5E",-2.71423925934077,7.02391066190262,30.7544161908681,6.32875630278863e-08,1.17700318366805e-06
"CAV2",-2.34535707278838,7.60957767011024,30.7250440062762,6.41640829396677e-08,1.17974416132253e-06
"SLC2A1",-1.81932851969545,8.39733227805959,30.6223558408231,6.73258317548643e-08,1.22396849190304e-06
"MYO10",-2.14719587814591,7.37639399195276,30.2790059468681,7.90841879512816e-08,1.42175795672415e-06
"AKR1C2",-2.25591279039943,7.4055703099751,30.0937919348182,8.66608803399228e-08,1.54084949879116e-06
"TINAGL1",-2.46899934372042,7.53559676059143,29.8934576837335,9.47766523628719e-08,1.66683286438181e-06
"BPIFB1",-3.34799875025956,6.49906417637746,29.7966780699526,9.96325963303702e-08,1.73339291250042e-06
"KIAA1522",-2.38384050677817,7.29320468568775,29.6559180888179,1.05972719196064e-07,1.82408361339607e-06
"HSPA1B",-1.69767902432402,8.69430822555651,28.9451782742477,1.48102231348029e-07,2.52241484548537e-06
"FEZ1",-1.87206016210345,8.00061814024393,28.7419407109841,1.63006766201127e-07,2.74734320534816e-06
"MMP11",-2.36697909414707,6.55828879286857,28.5635402041301,1.78070769708723e-07,2.97029386998675e-06
"SPINT2",-1.80329536006514,8.31279259165257,28.4950024080331,1.83168122246139e-07,3.0241430795332e-06
"HSPA1A",-1.65712546913263,8.47789071708283,28.3208026923986,1.98887124118367e-07,3.23412238989636e-06
"GJA1",-1.85850880497561,8.16441430875892,28.3102286828671,1.99883954876166e-07,3.23412238989636e-06
"CD9",-2.07792052636319,7.82069677898076,28.233014357262,2.07317486891846e-07,3.32118508703967e-06
"PORCN",-2.58807889912161,6.12898156175894,28.0568022189143,2.26251061368712e-07,3.5889629146527e-06
"HRAS",-1.8504802164696,7.89087167578808,27.5589904417017,2.85283495708651e-07,4.48144365103493e-06
"PTK7",-1.70514560112955,7.79096693335588,26.9378534300009,3.84592765014495e-07,5.98337590186012e-06
"GSTP1",-1.65123671473581,11.6808001737804,26.8529854592981,3.98940899400157e-07,6.14748928789956e-06
"CLCA2",-2.4121962006729,6.23473891811062,26.8262124130734,4.10371191626977e-07,6.26396781181556e-06
"STC2",-2.85292912869276,6.63933415819214,26.6179472101193,4.46155602077739e-07,6.74653985197927e-06
"S100A16",-1.84306223973096,7.77821620361584,26.3856417392538,4.98363749924158e-07,7.46622729053044e-06
"DKK3",-1.66076987936979,8.31860036098403,25.8985343881671,6.28744417953997e-07,9.29511458674691e-06
"ATP1B1",-2.21119526642091,8.8308631874259,25.8879529506927,6.31929916280692e-07,9.29511458674691e-06
"SEMA3C",-2.35468284799337,6.93440626412027,25.7726062669128,6.67729020803611e-07,9.73320320414633e-06
"IGFBP6",-2.24547742736778,7.5035834618715,25.7137033511193,6.86792554857168e-07,9.90629137946878e-06
"HOMER3",-1.77292599276096,7.9015889475121,25.6901200424875,6.9457823411359e-07,9.90629137946878e-06
"ADAM9",-1.59686268560402,9.82544827544927,25.6799262066703,6.97971086068876e-07,9.90629137946878e-06
"P4HA2",-2.16835184770659,7.11696355415859,25.4887734923798,7.64783149189747e-07,1.0760166394687e-05
"PRR4",-2.88399385248473,7.23923523579619,25.4292689730834,7.86871085588499e-07,1.09754949696741e-05
"TXNDC17",-1.6425780682004,8.22079133627261,25.3852624084009,8.12137254487391e-07,1.12310946817145e-05
"PGF",-1.84466502647623,8.48711040758697,25.2759015809697,8.46815099739124e-07,1.16114138252365e-05
"SCD5",-2.19328519741019,7.10920969336971,25.4601558632171,8.75705084922094e-07,1.19066456084365e-05
"CDCP1",-2.27465224854283,6.81651172765524,25.0449937822928,9.48972588370081e-07,1.27953137331899e-05
"VDAC1",-1.55237142956263,10.2101355522491,24.9544441879496,9.87843790504825e-07,1.32093491986513e-05
"S100A10",-1.47169921432085,10.2273380730541,24.726083193356,1.10222521004548e-06,1.46180359824064e-05
"HSPB1",-1.53022665324513,10.6029467470651,24.6822511072402,1.12566403552699e-06,1.48075155242493e-05
"MDFI",-1.63336598831245,8.02282077945357,24.4921927060017,1.23713412439623e-06,1.61426049457507e-05
"SDC1",-1.56720863076543,8.77318840207934,24.4506284271349,1.25813881474701e-06,1.62853488180853e-05
"STC1",-2.94175412281087,6.63307485298741,24.285671539697,1.36198106367445e-06,1.74895663573433e-05
"CEP170B",-1.98016169476451,7.1593448746011,24.0667538774444,1.51328045794699e-06,1.92794313461278e-05
"PXDN",-2.26115759372476,7.33467379725306,24.0478929625634,1.52708417381417e-06,1.93032983846198e-05
"PMEPA1",-1.81282651203225,7.90311772966837,23.927497667923,1.61824317452521e-06,2.02970345455953e-05
"ACTN1",-1.66900251438496,8.60301487202133,23.9170875463559,1.71802409085e-06,2.13827921461176e-05
"TNC",-1.50472046372349,9.57865201393804,23.5839832139379,1.90969989515488e-06,2.3586980384432e-05
"PGD",-1.44218185410103,9.48623284998559,23.5421627327446,1.94862675379082e-06,2.38854400578299e-05
"TIMP3",-1.52850232948355,9.51245405898253,23.1695932322715,2.33278472380492e-06,2.83792908504989e-05
"IGHMBP2",-1.58120652617255,9.5614124814198,23.0083086866446,2.84453494696726e-06,3.43466980909927e-05
"CDK18",-2.43347666004348,7.08678560413061,22.7296535671443,2.88618020774891e-06,3.4591404267687e-05
"ERRFI1",-2.31824904529667,7.12405954888846,22.6343613225267,3.02254597993904e-06,3.58421485339732e-05
"RAB25",-1.74357222749404,7.61614699583747,22.6259832542731,3.03484199576906e-06,3.58421485339732e-05
"CHPF",-1.5118813537352,8.7297069378577,22.5997342822447,3.0736940791611e-06,3.60379494208889e-05
"MXRA7",-1.45183278852381,10.1393829477081,22.4902980432808,3.24116169214823e-06,3.7728054805006e-05
"BEX3",-1.44646820443594,9.44279993053212,22.4181900119846,3.35651299720142e-06,3.87917002105136e-05
"CBLC",-2.06098197418502,7.4291104937985,22.3717432611121,3.43300012829298e-06,3.93942851601279e-05
"SCD",-1.78966985811629,8.22902997740142,22.2561021063943,3.63116998084611e-06,4.13748804859789e-05
"PPP4R1",-2.08486729762477,6.87188556263603,22.0291226295316,4.05437452562237e-06,4.58739719052936e-05
"P4HB",-1.36039854173368,9.80248588985929,21.9799320198441,4.15247025986845e-06,4.66576172254663e-05
"GOLM1",-1.63401882677707,8.23691494644067,21.8298721591622,4.46678122821465e-06,4.98431174293193e-05
"CTHRC1",-1.9239103380158,7.60486799155164,21.3407159940603,5.66823802554686e-06,6.28165008584577e-05
"NCKAP1",-1.54580498016197,8.5358855743348,21.3350746896219,5.72763801330757e-06,6.30429816702833e-05
"PHLDA1",-2.10165647509943,7.43375368932143,20.933835361334,6.91333693291965e-06,7.55795889017837e-05
"CYC1",-1.49577078997857,9.09756567433197,20.8958211863107,7.04293578995955e-06,7.64796651553997e-05
"ENO1",-1.38180106665492,10.8453576471847,20.5969433031606,8.1512398807309e-06,8.74811013497643e-05
"PLCH2",-1.80862175456394,7.06163740639542,20.5937012641279,8.16418189358122e-06,8.74811013497643e-05
"IGFBP3",-1.78643051100552,9.54643973329283,20.5551533565424,8.31966277979028e-06,8.85606209059254e-05
"SNAI2",-1.97472589913843,6.99219038003808,20.0454662078922,1.06803304665746e-05,0.000112946239836063
"GIPC1",-1.44977050072385,8.55085393876109,20.0299776784962,1.07618158196207e-05,0.000113068948026924
"FAT1",-2.09365057248986,7.02160705546078,19.4834756208076,1.40773833497333e-05,0.000146949717805603
"ITGB1",-1.30818083331622,10.087848014405,19.4487129588516,1.43203038964462e-05,0.00014836256179319
"AJUBA",-2.02192622354043,6.79547562685195,19.437985371417,1.4396120025668e-05,0.00014836256179319
"SULF1",-1.83419326039012,8.15586366282762,19.3610727792426,1.49517053729802e-05,0.00015311303350305
"TARS1",-1.3002234834354,10.2377615189062,19.1975241191308,1.62062412814713e-05,0.000164152403474698
"RHOD",-1.81689209903451,6.82662767635035,19.194223837535,1.62326233349516e-05,0.000164152403474698
"ITGB5",-1.61822957122434,7.88968220233501,19.077359334549,1.7195347548879e-05,0.000172807902696188
"CAVIN1",-1.28791679272435,10.2333220505425,18.9495411015278,1.83145491356707e-05,0.000182919385811822
"UQCC3",-1.39416553332812,9.4910523358242,18.8230876687618,1.94969183941361e-05,0.000193533827985964
"SDC4",-1.49336238647948,8.09012896223493,18.3598914515362,2.4654976590142e-05,0.000243242390992986
"CORO1C",-1.41469991945069,8.48162394584908,18.2904833857368,2.53686891685316e-05,0.000248766903482934
"LAMA3",-1.89298129104374,6.91369703450395,18.2448281209293,2.90878384848871e-05,0.00028351881125631
"UGDH",-1.52082244496161,8.21569161986183,17.9497297779422,3.00371036791992e-05,0.000291018166185295
"CLSTN1",-1.49961634436518,8.11444521816283,17.6701764335518,3.4510083077506e-05,0.000332364966782171
"TRBC2",1.54492397327255,9.66929195505941,17.6150611779108,3.54685314069572e-05,0.000339574460452406
"PPFIBP1",-1.58003962507216,8.08614826776343,17.5781875049621,3.61247488772777e-05,0.000343822609902561
"BCAM",-1.39061557335727,8.83322219586428,17.5406548088528,3.69895971909684e-05,0.000349995135994075
"CA12",-2.19774979612738,7.6716965182377,17.2755287640102,4.19968571901414e-05,0.000395063458916562
"ABCC1",-1.34768428190499,8.51298241412412,17.2589711076968,4.23446517994448e-05,0.000396032639372842
"COL1A1",-1.54770213175799,11.8766858488355,17.1553581569491,4.45882060819359e-05,0.000413834348499836
"TRBC1",1.65892567729749,10.2703171408455,17.3570572877405,4.47595865188327e-05,0.000413834348499836
"ANXA4",-2.83787432547789,7.9377285505385,17.0241692981573,4.76023058768274e-05,0.000437616652890379
"COL1A2",-1.53608381687356,13.7302037159313,17.012676096785,4.78759923190783e-05,0.000437646076679484
"CD37",1.82258787497318,10.8133940058706,17.1910385276831,4.82398714264076e-05,0.000438495011055772
"LGALS3BP",-1.1547220294336,9.8998960281253,16.9819137477709,4.86163918340217e-05,0.000439448726186855
"FERMT1",-1.69179076595514,6.58793052918517,17.0478171937092,5.11490215116369e-05,0.000459772871143491
"C19orf33",-1.69245292861093,7.75149147890745,16.8530173565578,5.1846836871353e-05,0.000463470619104139
"BANF1",-1.37181068197668,10.7781878404027,16.8295694892405,5.24632057822055e-05,0.000466403664591255
"IER3",-1.42339230701793,9.01357686614682,16.7411763346141,5.48254224394382e-05,0.00048474062025689
"TAGLN2",-1.22182441946864,10.69721778158,16.5663418974872,5.98325969409825e-05,0.000526136640491901
"APLP2",-1.30967505980822,9.17520196825379,16.5111975980022,6.15060215196438e-05,0.000537928339560993
"CD276",-1.3948554724952,7.83945364769114,16.4488912918233,6.34538630566793e-05,0.000551980378632834
"GREM1",-1.55881323285684,7.5234600836147,16.2865895933819,6.88261220118587e-05,0.00059551157976036
"PRNP",-1.51379517903562,7.81189791196705,16.272119696882,6.93268867486326e-05,0.000596653738081316
"CTNNBIP1",-1.32953473844888,8.21097613884819,16.1177016030389,7.49061694887201e-05,0.000637945048193231
"THBS2",-1.8556014882995,7.57787741061628,16.1175144304894,7.49132009621223e-05,0.000637945048193231
"CDC42BPB",-1.26558254464035,8.93919300501097,15.9974291111964,7.9565007431001e-05,0.000674011424206072
"IKZF1",1.49613055205756,10.0739303002664,15.9781297572742,8.03394356410632e-05,0.000677027119100209
"TXN",-1.35203144116937,8.5119367926478,15.9392691022816,8.19220337836676e-05,0.000686786790994685
"SERPINA1",-1.79844972450867,8.35181499223673,15.8830109267081,8.42692394544771e-05,0.000702822832151257
"KDELR2",-1.49656088862566,8.28281867972084,15.827814310206,8.66383299604097e-05,0.0007188759891074
"CD79A",1.60093900480287,9.6837143873505,15.7724503943202,8.90823582950866e-05,0.0007353839577625
"N4BP1",-1.43237767531315,7.84990355496518,15.6587334742301,9.43235905312023e-05,0.00077469832223089
"HES4",-1.54411018659585,7.61330888947779,15.64285766632,9.50797443630315e-05,0.000776964779693863
"LIMD2",1.44282251887356,10.1551728270155,15.6241112269321,9.59805313455147e-05,0.000780384420688657
"KRT18",-1.81954858045605,7.65100003682149,15.6064980042838,9.68347382358892e-05,0.000783393032328344
"ID1",-1.42662344720388,8.77657822294988,15.4300238581264,0.000105830244024177,0.000851907138463277
"CALU",-1.62888948610527,7.73227086118726,15.3528862740798,0.000110023693975747,0.000879229713329022
"LAD1",-1.63303625052582,6.92807741138351,15.3477060002062,0.000110311268112356,0.000879229713329022
"PLAU",-1.75727644019991,6.64917431827157,15.0516035102222,0.000128080162193264,0.00101290434192996
"IGFBP2",-1.69481879426421,7.34942429803758,15.047672612326,0.000128334604509049,0.00101290434192996
"RNF11",-1.20779425335711,9.63323406116874,14.9778966940943,0.000132937299749723,0.00104348974688539
"FCMR",1.64724188356614,8.96740046041751,15.0838846032187,0.000133499615330825,0.00104348974688539
"EHD2",-1.27571069462639,8.57528316866928,14.9444146239883,0.000135204930518003,0.00104532536367168
"RAC1",-1.16879516315949,9.80787359090167,14.9392039185295,0.000135561341405418,0.00104532536367168
"POLD2",-1.18032563849336,8.98042918826987,14.9375796293332,0.000135672636817709,0.00104532536367168
"HSF4",-1.35172322007055,8.20440540188322,14.7528127964692,0.00014895647570679,0.00114223496537244
"AKNA",1.43065600998649,9.41068329500739,14.5828782669542,0.000162335614391449,0.00123895766078002
"LTBP4",-1.27333185610849,9.19236360297781,14.4806607379422,0.000170963491604588,0.00129868041979447
"TNKS1BP1",-1.30814409046752,8.15241092745574,14.445329867402,0.000174052539845118,0.00131596733396916
"CAPN1",-1.13298759864552,9.53988229721263,14.3834537629937,0.000179599422183619,0.00135017373679607
"CD52",1.60872493674059,9.44100083411712,14.4375314933003,0.000180245690449908,0.00135017373679607
"CSTB",-1.25469481585079,8.6016356192681,14.2881499603782,0.000188495593311098,0.00140546483860533
"SLC3A2",-1.15855323802116,9.56006118715522,14.1182982821936,0.000205473119966797,0.00152502526654256
"MICAL2",-1.14302879851453,8.64343852465696,13.9868324022387,0.000219671959198195,0.00162296452046886
"BGN",-1.57925282562209,10.4737737833443,14.6056028662564,0.000225094508690925,0.00165546779573598
"SOX4",-1.38211911645665,7.74681279679142,13.8504242384075,0.000235457954575212,0.0017231809920674
"PHGDH",-1.47064206432582,8.95239153564036,14.4067312654242,0.000236431508182301,0.0017231809920674
"COL3A1",-1.4235419968049,13.7366005502495,13.5789053932143,0.000270390134350842,0.00196184411381014
"AXL",-1.4419359380298,7.49137490854775,13.525333927011,0.000277880518813217,0.00199282888073086
"LTBR",-1.26742259068093,8.32226569112971,13.521554433327,0.000278416849893037,0.00199282888073086
"C1QC",-1.1284653060023,9.55605191364426,13.519858241359,0.00027865789010728,0.00199282888073086
"PLXNB2",-1.05014842031783,9.86703138528391,13.5131175511031,0.000279617880819723,0.00199282888073086
"S100A6",-1.22319974358555,11.5017775697611,13.5047174035018,0.000280818902847118,0.00199282888073086
"CD151",-1.37570534357067,8.09229520759444,13.4830558522196,0.000283940189909052,0.00200618003175915
"FBLIM1",-1.24723183710028,8.26135826952028,13.2429741207242,0.000320984035959692,0.00225805291383818
"KRT8",-1.42139832703791,8.74762442029955,13.2382355896692,0.000322797425083179,0.00226097936703283
"TPD52L2",-1.18120791503992,8.41583109323359,13.1620150226804,0.000334551933477224,0.00233008378540084
"CLTB",-1.25492247648497,8.45054485625252,13.1562291219647,0.000335543585907537,0.00233008378540084
"LGALS1",-1.078002780668,9.66040055714869,13.1183189243721,0.000342115263799035,0.00236556622575572
"CCT5",-1.22427833112876,8.24136512395706,13.0956956703172,0.000346099037215457,0.00238292869027493
"GLUL",-1.2592915256658,9.21941606975088,13.0933794621924,0.000347601908677871,0.00238313511966439
"ASPH",-1.1556330170229,8.74249428265631,12.8631303140614,0.000389885265027426,0.00266174834942774
"LAMP1",-1.23940000838318,8.71781917693036,12.8547979886107,0.000391554409624868,0.00266191191081108
"TPGS2",-1.25505464300222,8.27282202702754,12.8196968348023,0.000398665934369987,0.00269705789032821
"CD3D",1.42866334645936,9.06137924066025,12.89768803701,0.000400058030703814,0.00269705789032821
"LSM5",-1.20238928010173,9.11852411540857,12.7672387434885,0.000413252458061829,0.00277445011263087
"ARHGAP45",1.32395101814831,9.91161846417769,12.7700974252785,0.000416147165296406,0.00278233931177515
"PLEC",-1.02793877015712,9.86546893163551,12.7028178544824,0.000423304773238172,0.00281854783168462
"EIF4G1",-1.04921184835165,9.58390212000999,12.5836315724734,0.000450023857531946,0.00298417459625692
"YWHAQ",-1.10165811243079,9.23843124171909,12.5493821643839,0.000458014064818152,0.00302476227296233
"NDUFS6",-1.03262942736442,10.1204557590156,12.5258646388079,0.00046358384477923,0.00304910024736908
"FASN",-1.16357680034467,8.47016293915809,12.6091647584306,0.000470907451832254,0.00308472978568659
"LTB",1.75236224141983,11.3898395888144,12.7366750977509,0.000474930630224077,0.00309853935363934
"TRAC",1.32426506034916,9.48352496253657,12.4464338830521,0.000486794829551374,0.0031631888924262
"PALLD",-1.49973915055451,7.35888514255742,12.2755991964013,0.000527325342639078,0.00341284961756011
"VEGFA",-1.29332542587247,8.53771758440914,12.219730962452,0.000542689125504271,0.0034982908568363
"GUK1",-1.10653341988117,9.71026151719969,12.1723480517454,0.000556104558455805,0.00357054434754561
"SPON2",-1.16220467370862,8.40689858221407,12.0515838419412,0.000591840313441752,0.00378497085829547
"PDGFA",-1.3659914501973,7.55968960679599,11.9463560240424,0.000624877130455721,0.0039805165239266
"NFE2L2",-1.24364369146382,8.54476508979507,11.9305220925003,0.000630008002257927,0.00399746253981696
"POSTN",-1.43938416409169,8.07092687983463,12.385389121668,0.000635433206764457,0.00401613643962848
"PSMD11",-1.09727216476325,8.91299247586996,11.8431458618152,0.000659101485416094,0.00414951830117993
"C16orf74",-1.43800146416653,7.14794497149809,11.7868222727731,0.00067857555989919,0.00425556300742981
"RTN4",-1.11228669920129,9.3633513282086,11.7762017303133,0.000682312666432913,0.00426247835632607
"PPP1R15A",-1.18662795543366,8.07018005250976,11.7555630013403,0.000689634850255302,0.00427528277057468
"SLC2A4RG",-0.999400800906813,9.53148017061392,11.7555290150451,0.00068964697349814,0.00427528277057468
"EI24",-1.0936430079637,8.40771039207643,11.728328166566,0.000699419570598662,0.0043193162794986
"TYMP",-1.12584598963496,8.53746556162461,11.7091187399017,0.000706405732422125,0.004345800412721
"TYROBP",-1.05222992347269,9.85056890026015,11.7018167408808,0.000709079919010102,0.004345800412721
"TPM1",-1.04821132328239,10.5341621009827,11.6156824075665,0.00074141220024997,0.00452681109435642
"BNIP3L",-1.55175498524175,7.7227578440298,11.5765140136356,0.000756606682850098,0.00460221658966714
"PSMB2",-1.11011833910051,9.24717560028058,11.5654543030055,0.000760954081675216,0.00461132473464606
