"","logFC","logCPM","F","PValue","FDR"
"SPINT2",-2.12817344099626,8.31279259165257,31.0397689689907,5.53757489122733e-08,1.02986162919607e-06
"SCD",-2.64370879515276,8.22902997740142,30.9554121841996,5.76048041142681e-08,1.05914287564643e-06
"DKK3",-1.99618025925722,8.31860036098403,30.5317751643193,7.02449928050599e-08,1.27703818380435e-06
"IGFBP6",-2.60505451757545,7.5035834618715,29.7967651196937,9.91825489435793e-08,1.78308182434124e-06
"S100A10",-1.70521847706195,10.2273380730541,28.9614761396282,1.46968271322094e-07,2.61312816482581e-06
"P4HB",-1.67851557423704,9.80248588985929,28.8524031838246,1.54727427310554e-07,2.72118453683126e-06
"IER3",-1.97141851586089,9.01357686614682,28.6186640039952,1.72775435576072e-07,3.00592101894715e-06
"TNC",-1.77504519321523,9.57865201393804,28.4239685705927,1.89420717537482e-07,3.26045447846433e-06
"SPON2",-1.94099198786962,8.40689858221407,28.2635260689673,2.0434732452872e-07,3.48035759039441e-06
"IGHMBP2",-1.85187017266027,9.5614124814198,28.5780065454808,2.10493262749191e-07,3.54768853258532e-06
"MDFI",-1.85480474399756,8.02282077945357,27.5437892960578,2.88467098079619e-07,4.81175015147241e-06
"MYO10",-2.21215611519107,7.37639399195276,27.4131180761635,3.0572556291003e-07,5.04759143661662e-06
"CBLC",-2.69768996485378,7.4291104937985,27.3466605094274,3.15522597437343e-07,5.15672285508708e-06
"STC2",-3.15870769041776,6.63933415819214,27.2215124784121,3.34839825361504e-07,5.41770837434913e-06
"SDC1",-1.77706198296437,8.77318840207934,26.6734345024783,4.34524135699284e-07,6.96099060951922e-06
"DDIT4",-1.66288133432536,9.1542836691616,26.3151030520842,5.15405475573027e-07,8.17574568114861e-06
"PORCN",-2.57661006229875,6.12898156175894,26.2722377079026,5.27927093991116e-07,8.29306833085074e-06
"NT5E",-2.59138446862428,7.02391066190262,25.9904131838163,6.01756861070001e-07,9.36194808856982e-06
"SERPINA1",-2.96804834517074,8.35181499223673,25.9663154085904,6.08719947151175e-07,9.38008451895811e-06
"PFN2",-2.23736807065933,7.61317690949958,26.2175171687277,6.24375002381628e-07,9.53055428163655e-06
"FERMT1",-2.42727374419338,6.58793052918517,25.7727005417441,7.97093226564458e-07,1.20532415007597e-05
"PGD",-1.64543381534966,9.48623284998559,25.185439115111,8.84312212694292e-07,1.32483070383275e-05
"C1QB",-2.09281224222553,9.53940122486041,25.0436674817308,9.46477524895807e-07,1.40495471126735e-05
"JAG2",-2.10347549911338,7.17383566951499,24.8734001411957,1.02699763008841e-06,1.51062015043913e-05
"JUP",-2.35445255300866,7.10264035847001,24.8263747343748,1.05043068095571e-06,1.53116832593364e-05
"SKAP1",1.96277322871968,9.28607243654931,24.4826606922768,1.23891991677782e-06,1.78114406724108e-05
"CD79A",2.11250898274988,9.6837143873505,24.4742477490811,1.24393868725737e-06,1.78114406724108e-05
"P4HA2",-2.28047929815916,7.11696355415859,24.4123788830473,1.28148259269421e-06,1.81880599559582e-05
"CEP170B",-2.1749299733404,7.1593448746011,24.0507488894035,1.52498587370492e-06,2.14558882056919e-05
"SHISAL1",-2.42227317778174,6.10213172580727,23.9796524384418,1.57809771296192e-06,2.2011742237693e-05
"S100A14",-2.37753666572366,8.81510709250513,26.3367918975589,1.97713626139595e-06,2.73419356490483e-05
"LIMD2",1.87910879602054,10.1551728270155,23.4894897849511,1.99879709617293e-06,2.74072347593881e-05
"LAD1",-2.60953036725831,6.92807741138351,23.4577776287468,2.02962932595202e-06,2.75961365494989e-05
"TXNDC17",-1.66736868624784,8.22079133627261,23.3508635235652,2.15659186620406e-06,2.90780469959848e-05
"TARS1",-1.51169422872111,10.2377615189062,23.2508857563633,2.24291248659695e-06,2.99920033331724e-05
"CD37",2.2556699444661,10.8133940058706,23.4479763741824,2.41587175159829e-06,3.20400040498855e-05
"KRT18",-2.97030619636571,7.65100003682149,22.853027614822,2.71880916613845e-06,3.57644978114798e-05
"RHOD",-2.20192241980875,6.82662767635035,22.7846685952065,2.81029770370828e-06,3.66698522951613e-05
"UPP1",-2.1145687817674,7.50153876241631,22.6733525319176,2.96597918804418e-06,3.83916346100438e-05
"PLCH2",-2.17680253859696,7.06163740639542,22.2510610955319,3.64006663859991e-06,4.67430779464655e-05
"TYROBP",-1.53552822147218,9.85056890026015,21.8543169121772,4.41398789575603e-06,5.62349009081359e-05
"TNFRSF21",-1.66331543221583,8.23477058990468,21.8090507344025,4.51225187820201e-06,5.70376838978973e-05
"INHBA",-1.92940903205879,7.66826870709706,21.7560442082034,4.63013078553082e-06,5.80740434960377e-05
"FBLIM1",-1.73431147545483,8.26135826952028,21.476226855304,5.30596023408392e-06,6.6038797374983e-05
"TIMP3",-1.58362790425431,9.51245405898253,21.3453543654717,5.65543410854447e-06,6.98510869284347e-05
"CFD",-1.95067177732078,9.73869859323837,22.9031121553331,5.9689317015549e-06,7.31646325236047e-05
"GSTP1",-1.57849464039278,11.6808001737804,21.1958871968704,6.08310590723154e-06,7.40034989315837e-05
"UQCC3",-1.56120364626271,9.4910523358242,21.0284094648906,6.60235525645118e-06,7.91766521263735e-05
"C19orf33",-2.17986119035667,7.75149147890745,21.0268757429902,6.60621015887541e-06,7.91766521263735e-05
"CYC1",-1.60979426996611,9.09756567433197,20.9656522263928,6.80671940750507e-06,8.09799411863471e-05
"CD109",-1.98568970980239,6.91633868282985,20.8869399075091,7.07356604955422e-06,8.35403640013046e-05
"GREM1",-1.93841101490639,7.5234600836147,20.5715287151222,8.25325148824058e-06,9.67663833911105e-05
"TNFRSF12A",-1.68818032618784,8.51991089102867,20.4785050267089,8.63776525260838e-06,0.000100546073228204
"PERP",-2.05814316454913,6.63390560766905,20.4544991949612,8.73989861977999e-06,0.000100729845485786
"MICAL2",-1.52781729882142,8.64343852465696,20.445601221897,8.77806440883549e-06,0.000100729845485786
"ADAMTS12",-2.3039664459733,6.6692644760545,20.3561012230497,9.17144539215858e-06,0.000104502807355722
"DUSP6",-1.98403564839312,7.59895716520865,20.2135162629116,9.83528784797678e-06,0.000111283186979206
"CAVIN1",-1.4168117768125,10.2333220505425,20.1201357635799,1.02961533294509e-05,0.000115688722826747
"SNAI2",-2.09801402976644,6.99219038003808,19.9632010601822,1.11203830324272e-05,0.000124088136182533
"BEX3",-1.47300516386082,9.44279993053212,19.8706613688485,1.16373377800649e-05,0.000128967209096884
"PPP4R1",-2.13267378096715,6.87188556263603,19.337405962795,1.51269872745132e-05,0.000166499764694982
"KIAA1522",-2.08949732780458,7.29320468568775,19.2347476258972,1.59116647326992e-05,0.000173877959241393
"TPD52L2",-1.55698076668649,8.41583109323359,19.2127978938724,1.60847077820851e-05,0.000173877959241393
"PEDS1",-1.96245941920295,7.56390722811037,19.2083868070877,1.61197119197831e-05,0.000173877959241393
"PHGDH",-1.82357940896697,8.95239153564036,20.1724630191827,1.69004095170404e-05,0.000181091805288552
"DST",-1.74754642146744,7.9467240264287,18.9488073184857,1.83211824475274e-05,0.000195024165790127
"APLP2",-1.5305785531105,9.17520196825379,18.8575860763907,1.916501846949e-05,0.000202673201853822
"CHPF",-1.45542325184822,8.7297069378577,18.686450063811,2.08555941123203e-05,0.000219119164115157
"HRAS",-1.60294887229394,7.89087167578808,18.4736261034334,2.31700087897207e-05,0.000240423102145064
"LGALS3BP",-1.30712642914688,9.8998960281253,18.4668741754196,2.32475411625891e-05,0.000240423102145064
"PLAUR",-1.47084142832912,8.4198419028587,18.453493105453,2.34019718241714e-05,0.000240423102145064
"CAV2",-1.97100846923426,7.60957767011024,18.4469676568652,2.34776576878369e-05,0.000240423102145064
"POU2AF1",1.68324733696849,9.53893778661995,18.3221509060984,2.51194610492428e-05,0.000255618163381603
"AJUBA",-2.11379170297695,6.79547562685195,18.2842913442191,2.54466064175991e-05,0.000257328807397971
"FASN",-1.56756170709648,8.47016293915809,18.4485360255445,2.63584247186879e-05,0.000264893982576627
"FCMR",1.92290247536203,8.96740046041751,18.1533649528204,2.94383444109173e-05,0.000294020007758421
"C1QC",-1.42521539909684,9.55605191364426,17.9777568184981,2.96223133576635e-05,0.000294042349771163
"PPP1R14A",-1.70512876299151,9.57567095527778,18.5531663776174,3.17837621178225e-05,0.000312794747899889
"HSF4",-1.63593410564069,8.20440540188322,17.8286196653515,3.18981046993088e-05,0.000312794747899889
"MXRA7",-1.3520984205089,10.1393829477081,17.1369241172121,4.49997867216004e-05,0.000438612379009334
"SEMA3C",-1.96972865769716,6.93440626412027,17.0928467441509,4.59995624399195e-05,0.000445672407352034
"KRT13",-2.33590664250044,7.33134312229406,17.0335988559416,4.73789430961227e-05,0.000455631416448381
"CRIM1",-1.5582324756789,8.93174886579279,17.0246592775217,4.75906732878717e-05,0.000455631416448381
"GJA1",-1.51101379548745,8.16441430875892,16.9491958006086,4.94165777343364e-05,0.000470329545730331
"CTNNBIP1",-1.49140874763836,8.21097613884819,16.9342413279589,4.97867449595598e-05,0.000471081598506244
"PMEPA1",-1.61847843584398,7.90311772966837,16.7428645375672,5.47791987584283e-05,0.00051530664878568
"ANGPTL4",-2.49738655981421,7.65461803502383,16.6648937376535,5.69557804701413e-05,0.000532684698269876
"TRBC1",1.72595188779381,10.2703171408455,16.8427098666563,5.75243885298604e-05,0.000534910693340886
"COL1A2",-1.61816090223602,13.7302037159313,16.558469709949,6.00686400996524e-05,0.000555377483892786
"IGFBP2",-2.03620134819669,7.34942429803758,16.5280699132843,6.09890409623762e-05,0.000558009045836031
"CLSTN1",-1.59456340007533,8.11444521816283,16.5263015920123,6.10430167570936e-05,0.000558009045836031
"RNF11",-1.35373204627615,9.63323406116874,16.4793219160509,6.24948516999636e-05,0.00056807118005922
"ITGA6",-1.72876365454118,8.01342926763161,16.5166513167961,6.30737942372955e-05,0.00057013072109466
"PRNP",-1.6607334495641,7.81189791196705,16.3500252198274,6.66736229711352e-05,0.000596314969421183
"SULF1",-1.80005035610536,8.15586366282762,16.3490057990134,6.67076696324068e-05,0.000596314969421183
"FNBP1",1.60047132367259,9.31375849734436,16.3052476913845,6.81858138526445e-05,0.000606179378096587
"IKZF1",1.59165850097905,10.0739303002664,16.2880555834487,6.87755926495319e-05,0.000608081469436845
"FAT1",-2.00505590787286,7.02160705546078,16.2648930518415,6.95783608378759e-05,0.000609981287729309
"CD3D",1.73112740404681,9.06137924066025,16.3942470547648,6.97444612051435e-05,0.000609981287729309
"TRBC2",1.58732317895057,9.66929195505941,16.2294583942908,7.08248492805656e-05,0.000616100032989006
"LTB",2.10636829984474,11.3898395888144,16.5456411705547,7.47249199949669e-05,0.000646550377282655
"CD276",-1.50367847826784,7.83945364769114,16.0586390395392,7.71584525481979e-05,0.000664055192675448
"AKNA",1.59863092252699,9.41068329500739,15.9878997619674,7.99464441605662e-05,0.000684409241543895
"ARHGAP45",1.56816160203029,9.91161846417769,15.9686655795135,8.28677213175505e-05,0.000705684068904193
"CSTB",-1.4941650951292,8.6016356192681,15.8017839848727,8.77788625352142e-05,0.000743592667968464
"TINAGL1",-1.78952753534941,7.53559676059143,15.7699736854693,8.91933088681489e-05,0.00075163944660763
"GPX2",-4.79859130922746,6.58401655076711,19.3553239349922,9.15133813012728e-05,0.00076719508261896
"AXL",-1.72710125298358,7.49137490854775,15.542237081858,0.000100017073757611,0.000834163017215535
"CD151",-1.62068851591538,8.09229520759444,15.4479357806058,0.000104879872177241,0.000870234016321929
"TNKS1BP1",-1.49369692098743,8.15241092745574,15.4264010168041,0.000106023522716051,0.00087523499874781
"GNLY",-1.86581690541214,7.26999424176209,15.2353667342688,0.000118097381746975,0.000969957175972618
"GIPC1",-1.36986323092178,8.55085393876109,15.1166682573589,0.00012394204329252,0.0010128193234712
"HSPB1",-1.29167298598075,10.6029467470651,15.0209400006047,0.000130078608626376,0.00105762406410792
"WIPF1",1.4661585341841,9.85781321341006,14.8793126572758,0.000139726875614621,0.00113039042372228
"CORO1A",1.82602546360816,10.72538796057,15.2028459976722,0.000143154157234822,0.00115174681335054
"NETO2",-2.05388809828914,7.14510353310849,14.8157241325947,0.000144291625304701,0.00115174681335054
"SLC3A2",-1.27218687386404,9.56006118715522,14.8128397712394,0.000144502226891322,0.00115174681335054
"COPS9",-1.31178180193246,10.1139581070907,14.909209100668,0.000145636032308745,0.00115509362880171
"ITGB1",-1.21972075167119,10.087848014405,14.7748287543304,0.000147306870615714,0.00116264642271329
"NCKAP1",-1.39373200610661,8.5358855743348,14.7728126674279,0.00014803641883995,0.00116273264894679
"CRIP1",1.61831091683988,8.65394988219989,14.7334509515088,0.000150422676048275,0.00117576758379762
"RBM42",-1.25234581636367,9.77424830920267,14.686513946137,0.000154636697689493,0.00120289508106538
"S100A6",-1.3551854778501,11.5017775697611,14.6617565745584,0.00015598031446782,0.00120754138186092
"ADA2",1.55849749452758,8.33232255972617,14.5813587394064,0.000162460586784982,0.00125172014008619
"HES4",-1.63648807899198,7.61330888947779,14.3122729344115,0.000186202457479656,0.0014278463327113
"NFIC",-1.30753281594025,9.20607429619011,14.279537487016,0.000189321212871732,0.00144491378503048
"FCGRT",-1.31877592024648,11.6372048509787,14.2394879673257,0.000193208904728416,0.00146766200868816
"CYBA",1.42024645842064,9.81340405782429,14.2044440762019,0.000196677024768423,0.00148109496237078
"PRB4",-3.49505985380899,8.76423749975981,14.2272019589464,0.000197092025419849,0.00148109496237078
"ABCC1",-1.35430995074747,8.51298241412412,14.1939934943342,0.00019772343131773,0.00148109496237078
"PRSS23",-1.55950573115975,8.15940565099923,14.148548478663,0.000202339824956151,0.00150869049206937
"ITGB5",-1.51077306018276,7.88968220233501,14.1271723512654,0.00020454888595626,0.00151816558475793
"PPFIBP1",-1.52085563551014,8.08614826776343,14.0885723856351,0.000208600023631825,0.00154116364491458
"GOLM1",-1.41322388314195,8.23691494644067,14.036503190837,0.00021419396964081,0.00157529928581287
"TLE2",-1.74836233446084,7.76093217130469,13.9873826199712,0.000220391341911375,0.00161354385164074
"LSP1",1.44668709543127,10.4211142456309,13.9675403945871,0.000221837699277319,0.00161681710554371
"FGG",-2.68812046678361,9.15593627591784,14.915807745169,0.000226958029737634,0.00164671790186319
"LTBR",-1.39329344511891,8.32226569112971,13.8982531412098,0.000229796023316755,0.00165986591842192
"CHCHD1",-1.27295435583131,10.1032278550517,13.878750795708,0.000232901382154849,0.00167481971700687
"PDGFA",-1.60384268615773,7.55968960679599,13.7758185091568,0.000244573503587735,0.00175097313630511
"CAV1",-1.68784994815417,7.54823488912061,13.7114600052006,0.000252724121614191,0.00180135519282714
"GADD45B",-1.30587728158469,9.32464025485973,13.6251617378426,0.000264087425865793,0.00186851447373057
"TPM2",-1.37285507373241,11.6106239824548,13.6224260265615,0.000264456004007602,0.00186851447373057
"CTHRC1",-1.59098035534359,7.60486799155164,13.5538851095939,0.000273862655419424,0.00192656424551578
"AURKAIP1",-1.23185116656139,10.5843953455158,13.376666199298,0.000299788803203543,0.00209981940945165
"S100A16",-1.40868955662716,7.77821620361584,13.2653531859577,0.000317332966995923,0.00221312388189398
"POLD2",-1.19345357350798,8.98042918826987,13.2491192081496,0.000319977262063791,0.00222198802583353
"KCTD11",-1.69056447869267,6.68899347544175,13.2132236354021,0.000325903804817276,0.00225347160766817
"PPP1R15A",-1.3730772548474,8.07018005250976,13.2037673804548,0.000327483531867248,0.00225475895557961
"CEBPD",-1.29062675178651,9.15389326004194,13.1662063754701,0.000333835430028354,0.00228875307536388
"PRRX1",-1.25914910941644,9.55725061791621,13.1126181102836,0.000343114725644538,0.00234244567971672
"TTYH3",-1.72015059315946,7.45885751301373,13.0433269246731,0.000355502310604456,0.00241681822923533
"STOM",-1.19439979717344,9.5291149553315,12.9091209220598,0.000380801411733773,0.00257797775809726
"SLPI",-2.2214724032366,8.66261343264567,13.7495626800154,0.000383032364526655,0.00258227652418386
"CDC42BPB",-1.21272914455431,8.93919300501097,12.8703886202067,0.000388437155252833,0.00259472194107984
"CD52",1.6295965664344,9.44100083411712,12.9163077222198,0.000389136889003272,0.00259472194107984
"RAC1",-1.16641548856101,9.80787359090167,12.8641104936656,0.0003896893891733,0.00259472194107984
"COL3A1",-1.47552349852378,13.7366005502495,12.8450881300965,0.000393508656117382,0.00260941395736854
"TGIF1",-1.35154743406052,8.08999820131323,12.734494565771,0.000416478284375304,0.00274527586088868
"UGDH",-1.39448081194833,8.21569161986183,12.7272691370191,0.000418025498024648,0.00274527586088868
"ETV3",-1.23229013867933,9.22207019071474,12.7223265780346,0.00041908722969067,0.00274527586088868
"DENND2D",1.43892887787998,8.86879433887152,12.7074250365487,0.000422304887962906,0.00275519882549993
"IGFBP3",-1.5231738951115,9.54643973329283,12.6976586670291,0.000424427311367883,0.00275792526021379
"RTN4",-1.23997858246891,9.3633513282086,12.6521325287355,0.000434464825062166,0.00281185634780234
"CREB3L1",-1.41902116300503,7.58090999384575,12.6285289072508,0.000439763422041774,0.00283480962893861
"ADH5",-1.41589116571538,8.44509540571869,12.6054513641537,0.0004450073496043,0.00285722972880856
"CA12",-2.10353337643448,7.6716965182377,12.4929545662559,0.000471493769646,0.00301532379164913
"TFPI",-3.23047917496344,7.14930989212616,14.4046235287572,0.000475115051519322,0.00301903943105536
"ARHGDIB",1.42872193099193,10.6321164212262,12.4752459887953,0.000475806585240493,0.00301903943105536
"EI24",-1.21903125816017,8.40771039207643,12.4430636628483,0.000483747208960971,0.00305743353163614
"CMBL",-1.96464780416294,7.57376236933576,12.4237294156651,0.00048858228304428,0.0030759771749636
"PLAU",-1.69483389422467,6.64917431827157,12.3970774037629,0.000495327929434046,0.00310635887528793
"PRB3",-2.61520713787193,8.40359464914984,12.3426969934968,0.000509844178773452,0.00317584652907478
"THBS2",-1.73490270803806,7.57787741061628,12.3368615027662,0.000510918982440008,0.00317584652907478
"PHLDA1",-1.6772927703383,7.43375368932143,12.3257020137493,0.000513862672854574,0.00317584652907478
"TRAC",1.41233459729702,9.48352496253657,12.339527713279,0.000514259450319896,0.00317584652907478
"PCOLCE",-1.15254319761072,10.1902203760215,12.2210976344461,0.00054230709714192,0.00333632274971721
"CXCR4",1.32868774448984,9.95801178269206,12.0561313369113,0.000590453280675009,0.00361876290959153
"CLPTM1L",-1.1900629356785,11.0471861630113,12.0453313010823,0.000593752808601217,0.00362525299742177
"ENO1",-1.136035621998,10.8453576471847,12.0350740006493,0.000596903866815203,0.00363079118987593
"EHD2",-1.21680401328421,8.57528316866928,11.8603030402314,0.000653282905896174,0.00395884547468168
"COTL1",1.26447385994279,10.1872749539395,11.7958012685055,0.000675432302407784,0.00406737282901513
