"","logFC","logCPM","F","PValue","FDR"
"TMBIM6",-0.935833275121838,8.20666867264084,33.8607839515367,1.94009317618372e-08,6.31381200319439e-07
"GAL3ST1",-1.3363873275401,7.13587391448391,33.7330631797584,2.13603518691727e-08,6.89103525518528e-07
"KRTAP4-7",0.869696437092248,8.01871321646408,33.5662863301327,2.21444690091464e-08,7.08241207102871e-07
"GPAT2",0.755441061035633,8.55262397612871,33.4795247185088,2.30251759789867e-08,7.30114554547355e-07
"ALDH1A1",-1.63393418211154,7.35283219964341,33.5007718000874,2.57388410060726e-08,8.09246611292622e-07
"PFKP",-1.24590843460168,7.02382767494244,33.209674891506,2.59971555393133e-08,8.1049955504918e-07
"RPLP0",-1.38731414585766,9.88752321063529,33.0161710204398,3.01483847045528e-08,9.32087560449092e-07
"TMEM176B",-1.50018993111668,7.63582155477696,33.017087172595,3.17420129434348e-08,9.73246843141678e-07
"SYK",0.909773713744068,7.57631148208699,32.5950365639396,3.42968788310523e-08,1.04296246281315e-06
"CAPNS1",-1.10570522019392,7.66160666329251,32.4961184127004,3.5863405066148e-08,1.08173359996267e-06
"ACADVL",-1.04920678901704,7.77105200213413,32.4248585762655,3.70365354097578e-08,1.10810924492098e-06
"HILPDA",-1.98083432295507,7.12669497338039,32.5533393421649,3.93174374268206e-08,1.16532077079522e-06
"HES7",0.866155992236595,8.00299208141976,32.2628382650912,3.98501912145372e-08,1.16532077079522e-06
"IKZF3",0.895437900940331,8.03934808260051,32.2605724232091,3.98910344719657e-08,1.16532077079522e-06
"PEBP1",-1.05632804868751,7.63632324822932,32.235213032262,4.03510491917025e-08,1.16954994141575e-06
"IKZF1",1.00088957278671,7.52044643095211,32.1839995142626,4.12964588675705e-08,1.1876733519278e-06
"CYB5A",-1.63497819768129,7.95704573386198,32.2775625939257,4.45115259862217e-08,1.26581123178655e-06
"VIM",-1.76653111663489,10.0329259234857,32.2589366708186,4.46957604754818e-08,1.26581123178655e-06
"BAGE5",0.75505798349582,8.69430086292662,31.9685190014615,4.55258102745701e-08,1.27955118271709e-06
"METTL9",-1.12971160188036,7.39434803508345,31.9450857471599,4.60113711577623e-08,1.28347509019021e-06
"BNIP3",-1.20383973513227,6.84523456588995,31.7909716131555,4.93378042617849e-08,1.36599443142703e-06
"BRI3",-1.03273710738865,7.51661009179796,31.7723356126665,4.97561799720526e-08,1.36737353849122e-06
"PGAM4",-1.09168688030326,8.72446064364429,31.6820810031378,5.19506675657401e-08,1.41718365197717e-06
"CCDC184",0.841083693887023,10.0637931734466,31.2981373610333,6.16974133921952e-08,1.67078396850397e-06
"CD79B",0.952730145021317,8.18651556600298,31.1716993638298,6.53447665321243e-08,1.75673249155204e-06
"SAA2",-3.07417947469122,8.28852920677095,31.359649812781,6.71920480953002e-08,1.79339926930621e-06
"SOD2",-1.9780283825628,8.83041730736684,31.2369276429388,7.09543290701394e-08,1.88028972035869e-06
"APLP2",-1.08836666777488,7.68743823354921,30.7945247934856,7.79941043510185e-08,2.05218529888141e-06
"GPRC5C",-0.979425528266123,7.21497667006146,30.7568801483261,7.89133443816553e-08,2.06175005391508e-06
"LDLRAD4",0.837650761311325,8.90190592369386,30.6992788070198,8.10104599240973e-08,2.10173990432448e-06
"GALR3",0.686232976291633,8.63325200313638,30.6730630478591,8.19834664408922e-08,2.1122129201091e-06
"ECH1",-0.887739381547994,7.7925150705157,30.3568266126533,9.46944864641503e-08,2.42287272263447e-06
"SLC16A3",-1.11892404430493,7.71255552150043,30.1962206232089,1.03747856788168e-07,2.63633252523359e-06
"LAPTM4A",-1.15918410988137,7.18904825112621,30.0647339988934,1.08199933445662e-07,2.73076022505717e-06
"SUPT7L",-1.14887819091623,11.0802918097569,29.9194032237728,1.15628844633401e-07,2.89853387560754e-06
"GPX3",-1.7990061886506,7.9561914798328,29.8093659778269,1.34814042431079e-07,3.35677917731075e-06
"CYB5R3",-1.09386045920025,7.54380427450081,29.6021383533041,1.39444144398741e-07,3.42930326724677e-06
"USP17L15",0.929874826155031,8.4296343292381,29.5080186345383,1.39575415998453e-07,3.42930326724677e-06
"PRDX5",-1.0462756409134,7.55245250736886,29.3692631508945,1.48736008269684e-07,3.63033283342451e-06
"GPR4",0.835446831846941,8.52925691051178,29.2679965940596,1.55803068782178e-07,3.76687069403636e-06
"HCFC1R1",-1.01102600329014,7.07506337417414,29.2602051037837,1.5636067031849e-07,3.76687069403636e-06
"EVL",0.929069089618979,9.24646037014418,29.1197667386806,1.66764238014304e-07,3.99158272924559e-06
"ELOB",-0.841454802551785,8.30308087001042,29.0272141297916,1.74000220561844e-07,4.13221019070336e-06
"SLC25A3",-0.899488841265838,8.13548116683353,29.0163878519389,1.74867115886907e-07,4.13221019070336e-06
"PTPN6",0.882351369588991,8.23479076157626,28.8662040754112,1.87353032356993e-07,4.39923892433191e-06
"ALDH2",-1.00601652988958,7.68129754248877,28.7880124204339,1.9420653685746e-07,4.52143634316057e-06
"S100A13",-0.99950774081507,7.41701824843491,28.7792011812298,1.94994559273771e-07,4.52143634316057e-06
"TP53BP1",0.819127305955403,8.04486817458679,28.4462786786598,2.27261663566933e-07,5.23689920393367e-06
"CD79A",1.62911621314424,8.35185280949967,28.420188766326,2.52875647950251e-07,5.79116453021872e-06
"PAICS",-0.814253047813032,7.65672679831481,28.1453666684733,2.61052822650107e-07,5.94175442964354e-06
"COX8A",-1.11477964186332,8.19364252006104,28.1516164430476,2.71594997025956e-07,6.14400877418474e-06
"LGALS3BP",-1.42931038870599,7.7209998292981,28.2244194245882,2.75163940543125e-07,6.18701951160603e-06
"ASPH",-1.03142817166139,7.40420767515918,28.0026041633871,2.78818320388857e-07,6.23142149784734e-06
"ARF1",-0.906031962120175,7.77321517360747,27.9471859609214,2.86039514548721e-07,6.35453053278896e-06
"ELOA2",0.761184296589017,8.56602643563359,27.9162803047602,2.90148437249618e-07,6.40744465592907e-06
"NPIPB3",0.774992471959003,8.45396520279344,27.7308561063393,3.16084568648027e-07,6.93889792712532e-06
"TMSB4X",1.18401596459157,10.441171091784,27.790484027581,3.23716502049919e-07,7.06463660355999e-06
"S100A6",-1.49707680763766,9.43439860574751,27.8293958782209,3.27556404332083e-07,7.10663309983643e-06
"RHOC",-1.11492473043328,7.69530013091497,27.5695248376834,3.56768329183874e-07,7.69540989111728e-06
"LDHB",-1.02714009998353,8.65440380309554,27.4629313607759,3.6284343738148e-07,7.78120897505949e-06
"RPSA",0.677514306587556,10.5164190837995,27.313181086905,3.83428522589538e-07,8.17540125751256e-06
"PTGDS",1.41137948511834,8.21144587289179,27.3629015593788,4.09164617604684e-07,8.67428989321931e-06
"PLEKHA5",-0.958145522506276,7.33377294482913,27.07376971391,4.28394202527179e-07,9.01412946004389e-06
"TAS1R3",0.810153967001079,8.15386037875126,27.0654253381984,4.30054154832283e-07,9.01412946004389e-06
"ELOVL5",0.638525820218144,9.02325718525648,26.7407617382935,4.99949558933461e-07,1.04202969867592e-05
"NUPR1",-1.25055115579379,7.00697226422933,26.724341154373,5.0377536244088e-07,1.04413776237747e-05
"CCL3",0.644562435677835,9.3868377633243,26.6365090633492,5.24747479801358e-07,1.07586124263571e-05
"PPIA",-1.2139184506359,8.86523813574913,26.7535485469516,5.24881091420655e-07,1.07586124263571e-05
"TFPI2",-1.20152173339249,7.77518757608612,26.7569794116815,5.31367535204152e-07,1.08317228330077e-05
"IRF8",1.06266905584914,8.14017888378185,26.6605046043264,5.49156177763301e-07,1.1133166226786e-05
"CAV2",-1.10888791225918,7.05548313869786,26.4617399992532,5.69141218869918e-07,1.14756191413445e-05
"DCTN6",-0.679550158084282,7.8036719117854,26.4357054367322,5.76071869492697e-07,1.15277570455369e-05
"RPS27",1.01404817856728,10.2113954360745,26.4526983485309,5.77941458347674e-07,1.15277570455369e-05
"GAGE10",0.720144182995606,8.83466155824409,26.308352710996,6.11223985730974e-07,1.21264223907054e-05
"TNFRSF13B",0.836790170459123,7.3262001984792,26.1551609800601,6.56395034552843e-07,1.29533275435694e-05
"SEC63",0.738257246229933,7.54179825257582,26.133034927461,6.63192573671318e-07,1.30182245942888e-05
"GATM",-1.04295616833025,7.15319325283216,25.9799063819924,7.12228554903686e-07,1.39071996773299e-05
"KCNE1",0.899718136651678,7.87058597841343,25.78227430614,7.80977471414401e-07,1.51697718269499e-05
"PCSK6",-0.847173537114038,8.40053159393374,25.6259178207214,8.40094847203136e-07,1.62330827246023e-05
"FAM162A",-1.08817668509803,7.18338850785418,25.5632662975651,8.65034577332781e-07,1.65733418486255e-05
"SIVA1",-0.799922040615063,7.86728636043102,25.5593001228562,8.66638360817616e-07,1.65733418486255e-05
"UBALD1",0.740056657070223,8.85936491493138,25.5434583066763,8.73074283191913e-07,1.66107979007282e-05
"TMEM140",-0.973334831797249,7.19846312200518,25.4918208152361,8.94390026376339e-07,1.68837388492389e-05
"ARHGEF1",0.876367143574737,8.35022519005853,25.4760483393454,9.01005167821227e-07,1.68837388492389e-05
"ZFP36L2",0.871721030817143,8.03565970458038,25.4862591997029,9.01072855026764e-07,1.68837388492389e-05
"TNS1",-1.08871097065179,7.02570043462221,25.4650254331695,9.05657636100729e-07,1.6884371004692e-05
"TSC22D1",-1.01158522344959,7.24308781630409,25.4134416692054,9.27754641861455e-07,1.720984860653e-05
"TNFRSF12A",-1.06149327020595,7.08707071471043,25.3885296560369,9.38620647474146e-07,1.73247890653188e-05
"SLC2A1",-1.06784320153528,8.15081238477016,25.3497152766697,1.00109124148161e-06,1.83863787420633e-05
"YBX3",-1.0620490729998,7.79038302778252,25.2688486006529,1.04356275755226e-06,1.89811561052682e-05
"RBCK1",-0.736251915562624,8.01031031647262,25.1616313060168,1.04370777506057e-06,1.89811561052682e-05
"OSGIN1",-0.929224199324523,7.39684330708891,24.9598405996191,1.14713189174529e-06,2.0760289357927e-05
"TMC8",0.91543856618011,7.66641406560933,24.913474975474,1.17232483431751e-06,2.1113228812223e-05
"RPN2",-0.967195825197984,8.18768251135885,24.8605063974384,1.20841332121898e-06,2.16580358537315e-05
"ATP5ME",-0.883075020751572,7.84629799800617,24.7406209595263,1.27127921302731e-06,2.2675220578516e-05
"SLC35E4",0.590418415763486,8.75643304514317,24.7092633569395,1.29011596146721e-06,2.28113734589316e-05
"BHMT2",-0.912117422109443,7.08643995326364,24.7074566585068,1.29120981843009e-06,2.28113734589316e-05
"SERINC2",-1.64195288572312,7.2442487921812,24.8287650213874,1.30961115946613e-06,2.30268123299495e-05
"CHRFAM7A",0.643299125259151,8.38903347305732,24.6131705135809,1.34961593826678e-06,2.36182789196687e-05
"ATP5MG",-0.741109768563086,9.31441159481901,24.5987366482347,1.35878997037425e-06,2.36671868079271e-05
"PRKX",0.814079623196266,8.31832995758039,24.5559728862204,1.38634211271762e-06,2.40342487765531e-05
"SEPTIN6",0.83005657631029,7.77680836356793,24.4670495837237,1.44545691128158e-06,2.49425355388589e-05
"GPX4",-0.772391207896594,8.15467677186064,24.4366582182574,1.46623984227786e-06,2.51840269206058e-05
"SEC61G",-1.0316271977627,7.75404163115258,24.4010922578489,1.53716456239536e-06,2.62805554215981e-05
"STK17B",0.816641310441733,8.09267079607328,24.2663298324776,1.58843916008993e-06,2.7032611394191e-05
"AP2M1",-0.767293677090122,7.99846238492158,24.2331128878395,1.61344481679783e-06,2.73327866224656e-05
"CLEC17A",0.76979786249616,8.11644095575446,24.1729080750961,1.65978611564213e-06,2.79900294956013e-05
"MLEC",-0.693232915397906,7.94791134725957,24.0810683756134,1.73308457217707e-06,2.9093863179986e-05
"RTN4",-0.956682695568637,7.45727486532405,24.0024156588921,1.81646241750743e-06,3.0356196256543e-05
"PDXK",-0.830362777918288,7.56485180969162,23.8877261691918,1.89827719965336e-06,3.15812036354886e-05
"TGFBI",-2.65469339764234,7.61620941747908,23.9883294175236,1.94209127179465e-06,3.21658866890989e-05
"NAT8",-0.950612894953138,7.87091453411418,23.8413517653832,1.96467723522161e-06,3.23953446340985e-05
"PIANP",0.747189258565557,7.95624536803187,23.6881642277215,2.08551998049381e-06,3.42357483523542e-05
"CCL5",0.946011941069822,7.69939355941976,23.7299023788971,2.09620941772776e-06,3.42596340959031e-05
"TUBA1C",-1.22708388581596,9.38288663644176,23.6333405704848,2.25206494974708e-06,3.66307440508485e-05
"ARHGAP9",0.769142987970666,7.54857891328886,23.5169171474486,2.2610351449176e-06,3.66307440508485e-05
"SKP1",-0.782202699419581,8.19737064397727,23.4535027777572,2.32975780091081e-06,3.75800062668656e-05
"LMO1",0.757853640352516,7.55245478380985,23.4241934142222,2.36223077740479e-06,3.78873382854325e-05
"NDUFA2",-0.818219712730174,7.56977977841457,23.4088688935254,2.37939128030217e-06,3.78873382854325e-05
"KRTAP21-1",0.703647933025874,7.96483158310015,23.4088189696431,2.37944739097191e-06,3.78873382854325e-05
"FKBP9",-0.877820371576577,7.17254226872563,23.3335602961185,2.46557273814431e-06,3.90909181987837e-05
"ZNHIT1",-0.819623493110628,7.26916509739851,23.0556332980078,2.81188827746455e-06,4.42792686352677e-05
"AGRN",-1.3633984869489,7.55477915912551,23.1851758067059,2.81668663016797e-06,4.42792686352677e-05
"OR4Q3",0.666896657553468,8.13195159531733,22.9511291627633,2.95449549880188e-06,4.59004760552004e-05
"ITGA3",-1.82913363070503,7.37618948183859,23.0882354966764,2.95596222486607e-06,4.59004760552004e-05
"GAGE1",0.706761278198903,8.31278953836357,22.9493890966122,2.95693093724876e-06,4.59004760552004e-05
"WASHC1",0.613443732831877,9.37535208525511,22.8491488275618,3.10071301739186e-06,4.79318553938492e-05
"ARHGDIB",0.898571635333938,8.53865950788149,22.7929660243093,3.22355137868031e-06,4.96239652070704e-05
"ZNF845",0.731881342167057,8.21388402683631,22.61753116125,3.46059672775e-06,5.30529498345144e-05
"SSTR4",0.659635613753323,8.60872510589695,22.5850200732823,3.51438878374536e-06,5.36558945995691e-05
"ADAM19",0.837245215245321,7.56865094625185,22.4461715729425,3.75381332707396e-06,5.70764239485427e-05
"TMSB10",-1.1813548498218,10.4894951254309,22.4671744671682,3.81749699241082e-06,5.78078115993638e-05
"CITED2",-1.05394612763558,7.37709698524087,22.4542850613537,3.85786018676043e-06,5.81815499710617e-05
"TCEA3",-0.757179968026609,7.71074540495596,22.3053554052364,4.01350375028039e-06,6.02838012693936e-05
"CD52",1.06148143538695,7.78415773851527,22.3746096515569,4.04661778472576e-06,6.03450716578169e-05
"CD37",1.21276800700973,7.85586679050344,22.4102942249932,4.05011397379957e-06,6.03450716578169e-05
"SRPK2",-0.726735471330608,7.48576002936992,22.1922769751068,4.23514941135941e-06,6.28496172645736e-05
"ATP5PF",-0.758878189063322,7.57489735098817,22.1723877943491,4.27539636984276e-06,6.3194105705644e-05
"IVNS1ABP",-0.799538850654165,7.87317226872271,22.1443947914368,4.33269842304524e-06,6.37869490059438e-05
"HSPA9",-1.00737901815056,7.3776457840861,22.1328302288257,4.46673919237732e-06,6.55004047577859e-05
"TBC1D3C",0.614988433862036,8.88634932986842,21.8374002057322,5.01451672481424e-06,7.32435316892159e-05
"RBPMS",-0.851343677131546,7.12882396229581,21.728303631131,5.28215375638295e-06,7.68501585732578e-05
"FOSL2",-0.968783716548992,8.36560434409583,21.7635018403837,5.33512392051866e-06,7.73176161918916e-05
"HSPE1",-0.758459848428127,7.89468252717945,21.5332031442105,5.79735328981782e-06,8.36894190864752e-05
"IGKC",3.30769508862463,14.0242089738823,21.6148621353939,5.91002730632767e-06,8.49852763816886e-05
"IGHA1",3.52446276418639,12.1110416376572,21.4631096037183,6.34936672526868e-06,9.09503882268216e-05
"GPI",-0.972452198232842,7.5484443317954,21.3085294008533,6.63985478328424e-06,9.43844181203067e-05
