"","logFC","logCPM","F","PValue","FDR"
"OR51H1",0.183911341237219,7.29674212169687,5.19354686059605,0.0235742754272706,0.0435560566908236
"ZNF578",0.201511856041081,7.10522409567765,5.19127032607501,0.0236044814424853,0.0435880053322541
"PHACTR4",-0.163170926183316,7.40115929380256,5.19022590826991,0.0236183527412808,0.0435880053322541
"COX17",-0.17157105419253,7.66690877133278,5.18958917023706,0.0236268136720116,0.0435880053322541
"SYVN1",0.205184974557739,7.6595386750462,5.17855767073938,0.0237739031429567,0.0438375649405414
"CLDN5",0.199796206189813,7.26991769366158,5.17722192456541,0.0237917782476354,0.0438487318920652
"ELL2",0.192043602093622,7.41355943424721,5.29338447043238,0.0238623379682947,0.0439569383626481
"MRPL43",-0.154281919014008,7.5555763169823,5.17089756871927,0.0238766023018049,0.0439613868683356
"TRAPPC1",-0.179164653163322,7.45921349218479,5.16307364015151,0.0239819764641521,0.0441334983541688
"TCAF1",-0.174922013194723,7.4741908118653,5.15264223762544,0.0241232249191613,0.0443714251115957
"ZNF69",0.183863717539787,7.39406674654118,5.13692709826117,0.0243376624030345,0.0447436707211388
"KCNH1",-0.172714677557558,7.52694691297234,5.1173180817731,0.0246080300775321,0.0452183217373175
"GPBAR1",0.199036174730594,7.52452693347832,5.1064801379659,0.0247588082480734,0.0454728606932438
"HNRNPA0",-0.195136679432291,7.35972563083777,5.10325994211364,0.0248037936918351,0.0455329414135122
"FAM120A",-0.151154537967611,7.59067320626147,5.09975628381372,0.0248528361258812,0.0456004065415526
"BTBD6",0.140809921111857,8.25519756126223,5.07424466613931,0.0252130058377775,0.0462383844083808
"CDPF1",0.190099058938545,7.439999072954,5.06880526337196,0.0252905021234184,0.0463575903546849
"PRR22",0.187022741942489,7.32759027185552,5.05371003864019,0.0255068746760499,0.0467258863560968
"POM121C",-0.178989653763618,7.32902853229711,5.05303358220978,0.02551661610713,0.0467258863560968
"PRAC2",0.17087356873198,7.70069617189735,5.41533721381455,0.0255440962199682,0.0467531312166168
"NANOGP8",-0.187006485856413,7.3027127262501,4.99687088567804,0.0263391304764128,0.0481845039780531
"HNRNPA2B1",-0.215597513575768,9.54810438736252,4.98111230266204,0.0265748689013426,0.0485918007018141
"PEX3",0.167606044660103,7.53365327765881,4.97369510818947,0.0266865888668042,0.0487674530646961
"TRMT1",0.179752885492056,7.5703677291108,4.97299079583222,0.0266972229580587,0.0487674530646961
"STK19",0.15708414982002,7.76680260365062,4.97024121677199,0.0267387800841424,0.0488193278111065
"PDPN",-0.342866472069607,7.75103232458991,4.97202045459763,0.026826701021595,0.048942541823513
"RNF19A",-0.170977599065169,7.44374389754912,4.96404687996003,0.0268326496142926,0.048942541823513
"TAF1B",-0.157964741049801,7.57521177186606,4.95035805126049,0.0270413172530246,0.0492989125349982
"PTOV1",-0.159061018591928,7.43748839880273,4.93235671976913,0.0273183131338933,0.0497794409266917
"FRAT2",0.179993101072637,7.28095064877266,5.1667405633528,0.027369501132067,0.0498482323023901
"H2BC8",0.356637121979653,8.26912110505522,4.93551970312785,0.0273851995257561,0.0498523504615089
"CT47B1",-0.208786764514805,7.7977199796102,6.04876387378212,0.0277003248483373,0.0504012776789267
"S100PBP",0.177326035736135,7.42743955838346,4.90683360214946,0.0277161552971407,0.0504053608590157
"HNRNPK",-0.225578259470642,7.3549876431785,4.90176850922799,0.0278275327161076,0.05058311924388
"GLS",-0.183976912958188,7.83265745368891,4.89741991143667,0.0278644196066985,0.0506114202056976
"SLURP1",0.193548383070346,7.29926854655456,4.89704219860755,0.0278703858437305,0.0506114202056976
"BNIP2",0.16187530464584,7.73447623528632,4.89602080230539,0.027886526214234,0.0506159551148768
"RHPN2",0.164765258339237,7.85942668671024,4.8837430497133,0.0280813107916132,0.0509445785021443
"PIGM",0.159858973512839,7.77239614590004,4.86224856024288,0.0284257584225185,0.0515442638062286
"DLG4",-0.163832670072635,7.57022503651895,4.84995963569303,0.0286246747304496,0.05187960100145
"TPM2",-0.220276296552683,7.76767903960856,4.8481432273281,0.0287179183414982,0.0520231821518351
"SRF",0.169465580020553,7.81396982817418,4.83413195921723,0.0288830240624385,0.0522967395176413
"NIBAN2",-0.189346426250524,7.15445369429869,4.8227644647659,0.029070079327678,0.0526097533198465
"MZB1",0.4045478400133,7.44739678677453,4.82234374641737,0.0291962050781608,0.0528122480936014
"ARFRP1",-0.183993815268336,7.21704984725302,4.79952920862275,0.0294563855444753,0.0532569153849919
"TCEA2",-0.169864460883731,7.40345922300957,4.7950714823925,0.0295311127351675,0.0533660147333033
"GPR141",0.181022847456262,7.56877008624271,4.78830602135055,0.0296449058896968,0.0535455700344573
"BCL7C",-0.169481807467003,7.55862609946986,4.7816051768985,0.0297580657655714,0.0537238072945352
"CPTP",0.164603175515191,7.99066538187611,4.76299054374153,0.0300748034132301,0.0542692221123947
"STT3A",-0.169265997048239,7.22324345427549,4.72186243648985,0.0307872312955378,0.055527772535948
"METRN",0.1717742791104,7.48942321347983,4.72049235702993,0.030811266805846,0.0555441204323074
"TNR",-0.167687970583354,7.28110171596446,4.7187667044303,0.0308415682300405,0.0555717426583051
"B2M",0.381041676919519,10.5949631831946,4.72165530311907,0.0309099752364781,0.0556679651103561
"AGK",-0.159791166470302,7.56947894459928,4.71178535281836,0.0309644763276536,0.0557390621909728
"ATP1B3",-0.213742858623821,7.3908212837988,4.70138813762469,0.031169097046955,0.0560801891581975
"ABT1",-0.163831873058635,7.47066194238965,4.69786730116004,0.0312110439171856,0.0561284405878616
"SIRPG",-0.155098223022758,7.47610161024808,4.68062244631205,0.0315194117884437,0.0566555318484139
"CLSTN1",0.200724183809294,8.58830701132637,4.67964476357894,0.0315369900404864,0.0566596770218909
"MPST",-0.166892762699178,7.46744528562022,4.67579052131381,0.0316063878065763,0.0567568725858654
"COX6A2",0.193241069282456,7.42756060666423,4.66268089864851,0.0318436373013067,0.0571552464382428
"ZNF385A",0.184317344783068,7.80034900000749,4.66109339445428,0.0318724936912253,0.0571793769799061
"CASP2",0.169357697538501,7.78559915038695,4.65994462255965,0.0318933922899728,0.0571892147877231
"NCKAP1L",0.188391822052493,7.19764299794294,4.65294812228186,0.0320209847975562,0.0573902674390983
"CDX1",0.150442296909468,7.46300674532073,4.64606310774773,0.0321470679727976,0.0575884221048184
"RNF213",0.196701780517419,7.79851594565276,4.64278994087859,0.032207191372863,0.0576570891822036
"VWF",0.295352959493369,7.91074770011024,4.64892841589318,0.0322164813678458,0.0576570891822036
