"","logFC","logCPM","F","PValue","FDR"
"CYB5A",-1.57273656551347,7.95704573386198,111.025494618933,4.31244822635126e-21,1.50935687922294e-19
"STK17B",0.985381396550501,8.09267079607328,108.204418917442,4.52829197112356e-21,1.57009001989424e-19
"RPS29",1.06669308867567,10.9350455936485,107.999764483026,4.85945870349795e-21,1.66931405462754e-19
"LSP1",1.0438120083854,8.32615410921227,107.637327119792,5.50707132890609e-21,1.87045040219789e-19
"SPDYE16",0.882127641409005,9.79616398860546,107.617031429618,5.54580981783742e-21,1.87045040219789e-19
"SYNPO",-1.11958235324648,7.13505930379086,107.29223106927,6.20453222572336e-21,2.07376707724627e-19
"HCFC1R1",-0.95820473896794,7.07506337417414,106.989947665712,6.88837574237872e-21,2.28177446466295e-19
"BHMT2",-0.971310411467084,7.08643995326364,105.911913987792,1.00090490141925e-20,3.28615680023488e-19
"AP2M1",-0.870369933153521,7.99846238492158,104.899360528088,1.42329721047802e-20,4.63195846567847e-19
"LRP2",-0.971784527847612,7.0456997119476,104.637843817539,1.55906051113566e-20,5.02966477940286e-19
"SQSTM1",-1.00825549003238,8.18793295786532,104.393380915989,1.69776899643786e-20,5.42993360067626e-19
"TSC22D1",-1.04723950464872,7.24308781630409,104.049143078509,1.91446979600477e-20,6.07066918220316e-19
"S100A1",-1.25668251322507,6.82398904034068,103.772299684558,2.10884386212884e-20,6.6303480749983e-19
"RPLP0",-1.38639452894071,9.88752321063529,104.429081901087,2.55608271732404e-20,7.96896376577495e-19
"KIR3DL1",0.910546904504926,8.9084618322992,103.167219659924,2.60588981208186e-20,8.05654266901974e-19
"PTPRC",1.14169123027441,7.69128797302488,103.133450108658,3.26864731301571e-20,1.00220508523044e-18
"TNFRSF13C",1.20065341631387,8.05645981232709,102.888882294923,4.10801577088215e-20,1.24924086147318e-18
"RSF1",0.815719143482497,8.80070302655271,101.806912376565,4.19961351429267e-20,1.26671269414844e-18
"PDCD4",0.729288799037685,9.19892929775718,101.584666506732,4.54101041585366e-20,1.35864101958202e-18
"TNS1",-1.06188569559072,7.02570043462221,100.797512153351,5.99183613738558e-20,1.77837696557604e-18
"ARHGAP9",0.844252185645803,7.54857891328886,100.716395983275,6.16573005738154e-20,1.81546496134012e-18
"COX6A1",-0.978940381047407,8.10106384973148,100.234089408824,7.3101074024565e-20,2.13547231993021e-18
"ARHGEF1",1.03459251591636,8.35022519005853,100.012093037757,7.90666977761494e-20,2.29169881835558e-18
"VIM",-1.72800453148557,10.0329259234857,101.511622723408,1.00978467671932e-19,2.904109419092e-18
"UBALD1",0.889105092851793,8.85936491493138,98.5571183028644,1.32394432496387e-19,3.77833341970457e-18
"LDLRAD4",0.93155717229144,8.90190592369386,98.4596248460158,1.37058871327832e-19,3.8815909360783e-18
"NDUFB10",-0.76877647671413,7.44260544307224,98.2494004781731,1.47688866605372e-19,4.150952235651e-18
"RBCK1",-0.800061761231152,8.01031031647262,98.1857221915589,1.51070062671605e-19,4.21405964294478e-18
"ELOA2",0.876423574396668,8.56602643563359,98.1035429811463,1.5554931865658e-19,4.30662665832771e-18
"ELOVL5",0.753633655830873,9.02325718525648,97.9592711513672,1.63739592179373e-19,4.49980657026276e-18
"CFB",-1.0443168664138,6.94696716453688,97.6561307945309,1.82394726729694e-19,4.97562085417033e-18
"CLEC10A",0.807398939938477,8.64948668192444,96.4351436514626,2.8196721503801e-19,7.63575450942348e-18
"LDHB",-1.07465062303125,8.65440380309554,96.2426663906064,3.40512199344127e-19,9.15434970700515e-18
"JAK3",1.01401960348771,8.39637393218785,95.4507380524632,4.01102355476119e-19,1.07056815742187e-17
"IKZF3",0.90636043353933,8.03934808260051,94.4940888478761,5.65523418015523e-19,1.49863705774114e-17
"TRBC1",1.56268536255006,8.7085743685538,96.2783456418007,6.10656303675214e-19,1.60676233094684e-17
"CD52",1.23340146415718,7.78415773851527,95.5373111988059,6.37665085503197e-19,1.65964327178387e-17
"KRTAP12-3",0.862720791491943,8.63129974533666,94.1515770776704,6.39700775916693e-19,1.65964327178387e-17
"UTF1",0.800710406889556,8.60446652185926,93.9575977107118,6.85988495064398e-19,1.76737313658952e-17
"CLEC17A",0.88572601451266,8.11644095575446,93.9110292265418,6.97594890430446e-19,1.78488071965307e-17
"HTRA1",-1.25013569708844,7.0864672296441,94.4993167041096,7.20728463576e-19,1.83144013689518e-17
"NDUFB2",-1.14632913276973,7.62349983786539,94.9022036544478,8.2736542701785e-19,2.08811274437838e-17
"ERGIC1",-1.0443672211648,7.59427950146746,94.3627071956274,8.33683011341891e-19,2.0898405216746e-17
"CD79B",0.976981919655802,8.18651556600298,93.3097894383402,8.66511380936128e-19,2.15755518340472e-17
"CCDC107",0.806004543129428,8.9611172746842,92.7772573112684,1.05034893827738e-18,2.59786304067273e-17
"TMED9",-0.968331889120787,8.10867347429221,92.5643939965429,1.14803178155595e-18,2.82066086726661e-17
"ATP1A1",-1.06273039188761,7.36358378911462,93.6362953495826,1.15675582495187e-18,2.82339744116542e-17
"AKNA",0.961429635127601,7.79331763201579,92.376612604209,1.21420408461073e-18,2.9442465058208e-17
"SUPT7L",-1.15641018493106,11.0802918097569,92.3296308459605,1.2350363653091e-18,2.97531488006282e-17
"ECH1",-0.806678829103464,7.7925150705157,92.3065148340705,1.24541826074984e-18,2.98096886927865e-17
"MLEC",-0.735645519919692,7.94791134725957,92.2517718715653,1.2703570094098e-18,3.02116955442972e-17
"LAPTM4A",-0.989001394906306,7.18904825112621,92.0585027004299,1.36250223731881e-18,3.21967089200815e-17
"PEBP1",-0.895079155601673,7.63632324822932,92.0097461189834,1.38679465982397e-18,3.25633429616894e-17
"LAT",0.830135366652075,8.86468911777038,91.1133592559083,1.92011869661924e-18,4.48027695877822e-17
"PRR5",0.924478023360624,8.6028202615083,90.8078341500954,2.14578759608275e-18,4.97554498841687e-17
"FOXD4L5",0.913490076863206,8.11548282433636,90.4872347362984,2.41144371369062e-18,5.55680507937404e-17
"PDZK1",-0.800614089197764,8.05921347871887,90.3118251424312,2.5705934305374e-18,5.88697631314428e-17
"LGALS3",-0.992548278797564,7.19669080222198,89.9734593176257,2.90816754807924e-18,6.61920343765274e-17
"SLC2A1",-1.10393532382199,8.15081238477016,91.0899224038127,2.92727839682334e-18,6.62207490988695e-17
"APLP2",-0.929101995583238,7.68743823354921,89.7078518490632,3.31371607236805e-18,7.45084038090028e-17
"FARP1",-0.824065129194045,7.23253784168252,89.1952615605091,3.86439387649789e-18,8.63668751916095e-17
"KDELR1",-0.984462166608586,7.10724631301755,89.1532035385038,3.92430484505807e-18,8.71806645219488e-17
"TMEM37",-0.863105840274943,7.23385171061348,88.8180070896371,4.43654092971353e-18,9.79736121978403e-17
"HSPA9",-1.0110785398274,7.3776457840861,89.3935460988106,4.74041143031151e-18,1.04064653292637e-16
"TMEM176B",-1.24243441043226,7.63582155477696,89.7127004739995,5.89681861504881e-18,1.28689394481359e-16
"DDIT4",-1.32853771391595,7.79100227714901,89.5537023399652,6.50212426991051e-18,1.41069479774082e-16
"SHMT2",-0.875980657077447,7.4136184932139,87.7450945709634,6.57625867925734e-18,1.41848370349097e-16
"GPAT2",0.736619326934647,8.55262397612871,87.6243400548642,6.87471007402919e-18,1.47428753610684e-16
"TCN2",-0.831396777069083,7.27575328377552,87.3260390356929,7.67190363338531e-18,1.63579094711836e-16
"EVL",1.01061575783862,9.24646037014418,86.6796658275103,9.73439513297541e-18,2.06369176819079e-16
"RHOC",-1.01942309557434,7.69530013091497,87.3894576115469,1.04760385270025e-17,2.20830130313518e-16
"ANKRD20A1",0.839989315484331,8.39856584862684,86.288200490811,1.12471012692825e-17,2.35744326039764e-16
"RPL32",0.932084196652937,10.1005106723603,85.998071920137,1.25194357735274e-17,2.60938801796553e-16
"RPSA",0.778364381180607,10.5164190837995,85.3531734656075,1.58928179223351e-17,3.29398628446163e-16
"ITGA4",0.823072291993812,7.98895401367807,85.2278844203041,1.66477851134134e-17,3.43129348726465e-16
"S100A13",-0.843901429128905,7.41701824843491,85.1695317228988,1.70116569819892e-17,3.48691974603204e-16
"STX1B",0.778870369321979,9.03466530808574,84.4826004549107,2.19494097231032e-17,4.47430275124796e-16
"CCDC88B",0.718196377867045,8.94106326602295,83.9338486093678,2.69162844012449e-17,5.45679864090811e-16
"CCND1",-1.30007788705714,7.22373469786054,85.000630796629,3.13554373862576e-17,6.32221047298998e-16
"FBXO24",0.7930316334742,8.54590753208075,83.444717225809,3.22936160658744e-17,6.47617922185913e-16
"SAA2",-2.78778176068329,8.28852920677095,84.8383838216576,3.55499298357513e-17,7.09087310164716e-16
"FOXD4L1",0.843917826557334,7.88249193174466,82.5410761799436,4.52467547485571e-17,8.97676257310945e-16
"CCL3",0.711519585250091,9.3868377633243,82.5164897762541,4.56645030634914e-17,9.01145246625283e-16
"TBC1D3C",0.740476695837556,8.88634932986842,82.2385829795759,5.06659310925512e-17,9.94553462187116e-16
"FBXW11",0.746132795803855,8.13073042763542,81.3420793356293,7.08937962089226e-17,1.38429465229001e-15
"TCEA3",-0.748135587378518,7.71074540495596,81.0585199642111,7.88575858904094e-17,1.53173635420638e-15
"CD37",1.35422861835024,7.85586679050344,82.2262957292543,8.86286964287148e-17,1.71256491536735e-15
"TGM2",-1.43756831196406,7.53564253547697,82.0642979701984,9.64909475935851e-17,1.85482598742073e-15
"NUPR1",-1.0763922547883,7.00697226422933,80.0330620967262,1.15987679844216e-16,2.21811490836103e-15
"GAGE10",0.764025938916998,8.83466155824409,79.9307561854376,1.20548252799462e-16,2.29350778403079e-15
"ITM2B",-1.05024517786777,8.21616314180222,80.8059708947547,1.26742852686676e-16,2.39906114014065e-15
"NUCB1",-0.823970755125406,7.53608682223243,79.5586867361822,1.38714762410221e-16,2.61234400275087e-15
"BAGE5",0.731241945663665,8.69430086292662,79.4687655086305,1.43505057485116e-16,2.68890789530191e-15
"ALDH1A1",-1.24601240643747,7.35283219964341,80.6386851133069,1.58198609230323e-16,2.94933085549999e-15
"CNN3",-0.808043152816843,7.92599949111982,78.9312747350696,1.75829987195059e-16,3.26164626246835e-15
"NDUFC1",-0.743111958151546,7.35278393472689,78.5913398447137,1.99973829764123e-16,3.69105924589501e-15
"PRKCSH",-0.808555659502711,7.79216852975857,78.3556309909963,2.18654089636504e-16,4.01587461659123e-15
"S100A6",-1.38759596097847,9.43439860574751,79.5354363311612,2.28772715833912e-16,4.18101859972322e-15
"USP17L15",0.919636308025438,8.4296343292381,78.2101573129564,2.31051996454754e-16,4.20197503356439e-15
"CAV2",-0.949954835383483,7.05548313869786,78.0859241199777,2.42199860387046e-16,4.38322674163873e-15
"ATP2A3",1.02349451553545,7.85197894440507,77.9461112469873,3.20337733338129e-16,5.76918927516728e-15
"RAPGEFL1",0.831475190383994,8.94342204862007,77.3239043970011,3.23507241720006e-16,5.79812496029577e-15
"COX8A",-0.9883998805864,8.19364252006104,77.6171719240026,3.69139529958351e-16,6.58417142377636e-15
"ARHGDIB",0.999514142126276,8.53865950788149,77.0620412872099,3.95595464585711e-16,7.02229269671286e-15
"GOLGA6L6",0.71927111626258,8.32684836766366,76.7153999915108,4.07850478476505e-16,7.20535845308493e-15
"SEC61G",-0.946375837367766,7.75404163115258,77.184146188287,4.26889212355148e-16,7.50596671960948e-15
"ASPH",-0.835517167068525,7.40420767515918,76.2762033552461,4.82226874337088e-16,8.41434391534477e-15
"RTN4",-0.853610124028482,7.45727486532405,76.4666699557119,4.83087669533271e-16,8.41434391534477e-15
"ANKRD36",0.692848399636312,8.57637436029046,76.1690162516223,5.02368935839101e-16,8.70929323347226e-15
"PTK6",0.801194732653682,8.85245404922833,76.1077218063084,5.14266401965062e-16,8.87408535483897e-15
"CITED2",-0.946537631542777,7.37709698524087,76.333028097236,6.12555731179729e-16,1.05212118642444e-14
"WIPF1",0.728948786166857,8.22597246575759,75.6126278483275,6.21404689886226e-16,1.06240156657968e-14
"LGALS3BP",-1.2106011234603,7.7209998292981,76.5905049435135,7.01407505168512e-16,1.18994575638115e-14
"SP7",0.764817543665404,8.60750774712577,75.2924549328927,7.02420810370544e-16,1.18994575638115e-14
"CD48",0.721459325539818,7.55182831237326,75.0759878867503,7.63156982173684e-16,1.28696018357471e-14
"CDIPT",-0.757430166392983,7.16092074959727,74.9515517205861,8.00442256001515e-16,1.34372885509757e-14
"ZNF845",0.764857590876876,8.21388402683631,74.761524317737,8.60959479504284e-16,1.4388106616941e-14
"FOSL2",-0.986056174584958,8.36560434409583,75.2996849578778,8.83115923124161e-16,1.46921976448011e-14
"GALR3",0.649626918725187,8.63325200313638,74.5137425743002,9.46861225608942e-16,1.56823890491481e-14
"ATP5MC3",-0.818712693415291,7.98205830462618,74.3771897964207,9.9784649201168e-16,1.64533799349481e-14
"CAPNS1",-0.819963509043027,7.66160666329251,73.9564514335371,1.17303503935209e-15,1.92564601592754e-14
"CDKN2D",0.764791208244001,9.00454472555267,73.3898950575354,1.45903009361871e-15,2.38458222349138e-14
"ABCC3",-0.788333445614719,7.15524907239736,73.2905124966992,1.51601810319975e-15,2.45792541525892e-14
"CYTIP",0.728851005388497,7.62799423016281,73.2885664961039,1.51715611885254e-15,2.45792541525892e-14
"GPI",-0.917669914340547,7.5484443317954,73.8213106168316,1.58189371722963e-15,2.5516633438791e-14
"BAGE3",0.726913116619132,8.31389215156097,73.1610655521118,1.59362771484489e-15,2.55946269353876e-14
"KRTAP4-7",0.748656023710335,8.01871321646408,72.9772113880668,1.71079981417377e-15,2.73580487525203e-14
"MDH2",-0.898539163077817,7.23768945384632,72.8968430593467,1.76471398107289e-15,2.80990938617186e-14
"FRG1",0.681367833113776,8.01447131756806,72.5157692275181,2.04464839752086e-15,3.24172886957367e-14
"LIN28A",0.736340361196416,8.70779119592562,72.410857032049,2.1293039881753e-15,3.36158204090654e-14
"SCP2",-0.711433583152658,7.19741820117185,71.7959529359246,2.70167665645993e-15,4.24712728621455e-14
"NRP1",-0.802100407389514,7.24740352790033,71.5470529333953,2.97541944262415e-15,4.65772410638633e-14
"SSTR4",0.704128710441591,8.60872510589695,71.3395297319342,3.2249482808269e-15,5.027125261289e-14
"TFPI2",-1.01559538569762,7.77518757608612,72.0207499328518,3.61702640143983e-15,5.61471462315555e-14
"TTC19",0.76222094987986,8.83984851852463,70.8961284789106,3.83120061758029e-15,5.92239762134287e-14
"NPAP1L",0.74619811334095,9.06773396794115,70.8742095315238,3.86399108766712e-15,5.94830163288175e-14
"PGAM4",-0.919095577694802,8.72446064364429,70.7346863913387,4.11645791038057e-15,6.31076811880657e-14
"PLEKHA5",-0.751665598748698,7.33377294482913,70.2087191203457,5.00662110001375e-15,7.64385361360124e-14
"ZNF705A",0.698840064923155,8.67410463790124,70.1155691275224,5.19174742970838e-15,7.89400941156479e-14
"NDUFA1",-0.768759038086583,7.54521818134486,70.0326275942018,5.36239202714282e-15,8.07761302453853e-14
"S100A11",-1.31508942112403,8.58453769071598,71.1734685861776,5.3730116045601e-15,8.07761302453853e-14
"SULT1A4",0.686284483278217,8.78605767807677,70.0252615949183,5.37781783574398e-15,8.07761302453853e-14
"AGRN",-1.14387548870606,7.55477915912551,70.4105916033094,7.13859518323689e-15,1.06791081168584e-13
"SLC16A3",-0.852023242567982,7.71255552150043,68.7447219960217,9.56071808488671e-15,1.42450859818995e-13
"NBPF11",0.675563450866367,7.94944567345471,68.2403303549329,1.08107367223326e-14,1.60431332959415e-13
"PRKX",0.797186941406614,8.31832995758039,68.0557434383394,1.16231500722293e-14,1.71800345689126e-13
"TFPI",-1.14708635816049,8.0593889145756,68.96357128876,1.24041249738749e-14,1.82616284337602e-13
"APP",-1.3434670125886,8.00472208816865,68.9695989707148,1.25678676219761e-14,1.84295608211586e-13
"PRDX5",-0.786873098206543,7.55245250736886,67.7960111059217,1.28717578847069e-14,1.88008747056152e-13
"WASHC1",0.664365400836877,9.37535208525511,67.7299711810705,1.32102692261343e-14,1.92196465995914e-13
"PTPN6",0.81866370974401,8.23479076157626,67.6423332127282,1.36734015561563e-14,1.98157499114609e-13
"GDF1",0.679170606287444,7.92608553139182,67.0034116898037,1.75839922303402e-14,2.53838953986623e-13
"CDK16",-0.657956528576596,7.44194502686209,66.1864429673783,2.4275055310622e-14,3.49071531792277e-13
"EVX1",0.680697492317039,8.58994598414424,65.6154166770675,3.04288320649153e-14,4.35872459308246e-13
"PIK3CD",0.68262991253058,7.90535398536807,65.5238238169085,3.15531794055529e-14,4.50239598440774e-13
"CD79A",1.5957339297498,8.35185280949967,66.3697725873207,3.40489573977394e-14,4.83990926994686e-13
"TNFSF10",-0.874821534499613,7.38809258189157,65.4678470506019,3.83905790905218e-14,5.43622322236015e-13
