"","gene","logFC_PFL_TLS_inRCC_vs_LSCC","FDR_PFL_TLS_inRCC_vs_LSCC","F_PFL_TLS_inRCC_vs_LSCC","sig","selected"
"725","COA5",0.342987224035239,0.585762489192611,2.50953671740676,"par_inRCC_vs_LSCC","none"
"726","COLEC10",0.311934362249792,0.585762489192611,2.5046657128288,"par_inRCC_vs_LSCC","none"
"727","FOXD4L1",-0.395409545940004,0.585762489192611,2.50265664585176,"none","none"
"728","SERPINE1",0.564548052880608,0.585762489192611,2.50408227780673,"none","none"
"729","NR2F2",0.389480763775359,0.585762489192611,2.50096785074644,"par_inRCC_vs_LSCC","none"
"730","NPAP1L",-0.414642625535526,0.585762489192611,2.49998125222569,"par_inRCC_vs_LSCC","none"
"731","ESYT1",-0.340667826839004,0.585829167244976,2.49621240748893,"none","none"
"732","CARD8",-0.300748599908895,0.585829167244976,2.72330661119734,"none","none"
"733","LCP2",-0.35289492778736,0.585829167244976,2.48174682698112,"none","none"
"734","PPP2R1A",-0.3219350689276,0.585829167244976,2.48125299726263,"none","none"
"735","HCST",0.267781062321195,0.585829167244976,2.71873219840954,"par_inRCC_vs_LSCC","none"
"736","MAPK14",0.262536457804305,0.585829167244976,2.47774557025837,"par_inRCC_vs_LSCC","none"
"737","KRAS",0.321388594403521,0.585829167244976,2.47764759681009,"none","none"
"738","PRICKLE3",0.3141122703271,0.585829167244976,2.47505045779778,"par_inRCC_vs_LSCC","none"
"739","AURKAIP1",-0.310486573203648,0.585829167244976,2.47151066805668,"par_inRCC_vs_LSCC","none"
"740","MPZL3",0.296185690738197,0.585829167244976,2.46763177835091,"par_inRCC_vs_LSCC","none"
"741","SLC10A6",-0.33880667703776,0.585829167244976,2.46442459008406,"par_inRCC_vs_LSCC","none"
"742","COX15",0.288215855974658,0.585829167244976,2.46414807194218,"par_inRCC_vs_LSCC","none"
"743","DEGS2",-0.356170138177785,0.585829167244976,2.46404923621453,"par_inRCC_vs_LSCC","none"
"744","RPL12",-0.307380100829513,0.585829167244976,2.46345511367895,"par_inRCC_vs_LSCC","none"
"745","TSC22D3",0.478273823489326,0.585829167244976,2.46109196097734,"par_inRCC_vs_LSCC","none"
"746","MC1R",0.315575281508714,0.585829167244976,2.45931386343293,"par_inRCC_vs_LSCC","none"
"747","AKR1C1",0.553702488690313,0.585829167244976,2.46050701136093,"par_inRCC_vs_LSCC","none"
"748","DCLRE1C",-0.327349021570341,0.585829167244976,2.45851107584803,"none","none"
"749","POU5F1",-0.268832959816722,0.585829167244976,2.45514469928744,"par_inRCC_vs_LSCC","none"
"750","SUGT1",-0.325391558656066,0.585829167244976,2.45490372190832,"none","none"
"751","EI24",0.325217472032014,0.585829167244976,2.45369440266586,"none","none"
"752","CELSR2",0.284222524298482,0.585829167244976,2.45255070370502,"none","none"
"753","TNFRSF12A",0.48332886374775,0.587242465340639,2.44282949002247,"par_inRCC_vs_LSCC","none"
"754","PCNA",0.355110979725798,0.587242465340639,2.44143777502055,"par_inRCC_vs_LSCC","none"
"755","LSM3",-0.310556175550741,0.587242465340639,2.63833216652077,"none","none"
"756","STX12",0.259639221116057,0.587242465340639,2.43973326064553,"none","none"
"757","LARP1B",0.348971449058207,0.587242465340639,2.4367424261337,"par_inRCC_vs_LSCC","none"
"758","ZNF587",-0.431014018516155,0.587242465340639,2.43470698701,"par_inRCC_vs_LSCC","none"
"759","PFKFB3",0.335130999472287,0.587242465340639,2.43401523794644,"none","none"
"760","AOC3",0.302013306840117,0.587985825575067,2.42991980694905,"par_inRCC_vs_LSCC","none"
"761","CLK1",-0.340138647930579,0.588442979791332,2.42660191342978,"none","none"
"762","GPX3",0.772847231548254,0.59252057170094,2.41534391201362,"par_inRCC_vs_LSCC","none"
"763","SAMD4B",-0.319224783479339,0.596071650671011,2.40203650674103,"par_inRCC_vs_LSCC","none"
"764","RTCB",-0.312043760867907,0.597804603220983,2.39168890120694,"par_inRCC_vs_LSCC","none"
"765","ETS2",0.398959232938923,0.597804603220983,2.38741370122523,"par_inRCC_vs_LSCC","none"
"766","DUOX1",-0.320369216278836,0.597804603220983,2.38636323639784,"none","none"
"767","POLR2J",0.332036361689544,0.597804603220983,2.38619077153445,"none","none"
"768","CLIC2",0.30711570323052,0.597804603220983,2.38577875587222,"par_inRCC_vs_LSCC","none"
"769","HGSNAT",-0.324114584791416,0.597804603220983,2.38505328432419,"none","none"
"770","DELE1",-0.339161302211264,0.599045671369515,2.37770895117381,"none","none"
"771","POLR2L",-0.289325985068226,0.599045671369515,2.37747807949338,"par_inRCC_vs_LSCC","none"
"772","CD6",0.341077822579966,0.599045671369515,2.37562259140819,"none","none"
"773","RAB34",0.30288259544196,0.600283166699635,2.37031845374347,"none","none"
"774","RBCK1",0.290414097754394,0.601776848809726,2.36196228281832,"par_inRCC_vs_LSCC","none"
"775","KRTAP13-3",0.318002703209665,0.601776848809726,2.36136901703441,"none","none"
"776","HSPB8",0.43266648017191,0.601776848809726,2.35482017860311,"par_inRCC_vs_LSCC","none"
"777","VASP",-0.33129942636115,0.601776848809726,2.72397347051298,"none","none"
"778","HRAS",0.310613183922223,0.601776848809726,2.35141917033954,"par_inRCC_vs_LSCC","none"
"779","SPON2",0.367246460558483,0.601776848809726,2.34977180664697,"par_inRCC_vs_LSCC","none"
"780","CNN3",0.33147523564359,0.601776848809726,2.34947276574376,"par_inRCC_vs_LSCC","none"
"781","SOCS3",0.533183165824824,0.601776848809726,2.34537752506204,"par_inRCC_vs_LSCC","none"
"782","SORD",0.311023499699091,0.601776848809726,2.34330013914614,"none","none"
"783","KCNAB3",-0.316097307783041,0.601776848809726,2.3430428553398,"none","none"
"784","KRT36",-0.34745751019719,0.601776848809726,2.34296103739594,"none","none"
"785","TAFA2",0.264357064147729,0.601776848809726,2.34015092072255,"par_inRCC_vs_LSCC","none"
"786","F8A2",0.322642374656187,0.601776848809726,2.34009121195433,"none","none"
"787","TRBC1",0.533695267926461,0.601988898416025,2.33709327074448,"none","none"
"788","NXF2",-0.452756535843709,0.601988898416025,2.33645600000258,"par_inRCC_vs_LSCC","none"
"789","SH3GL2",0.339690763371076,0.60225788910266,2.3328320419452,"par_inRCC_vs_LSCC","none"
"790","GIT2",-0.292876248869411,0.607034631389025,2.31773300037139,"none","none"
"791","CHURC1",-0.257232766428226,0.607034631389025,2.31641540854202,"par_inRCC_vs_LSCC","none"
"792","TCP1",0.28843961777758,0.607166654792394,2.31212267392213,"none","none"
"793","RGS16",0.272418955409778,0.607166654792394,2.31210258068116,"none","none"
"794","DRD4",-0.290500755211918,0.61031984013067,2.30107310850791,"none","none"
"795","IGHMBP2",-0.31528586575362,0.61031984013067,2.30000428861212,"none","none"
"796","PTPRA",0.263041187483236,0.611190545322542,2.68026058527003,"none","none"
"797","PYCR2",-0.294392795232502,0.611255236374339,2.65949970992757,"none","none"
"798","ADAM17",0.292643324503062,0.611255236374339,2.2891639604509,"none","none"
"799","AGK",0.293805887706253,0.611255236374339,2.28614333939871,"par_inRCC_vs_LSCC","none"
"800","NFATC1",0.298802841007884,0.611255236374339,2.28583157584051,"none","none"
"801","CIAO3",0.285223949412197,0.611255236374339,2.28506057347883,"par_inRCC_vs_LSCC","none"
"802","STOML1",-0.349901424207711,0.611255236374339,2.28383922616082,"par_inRCC_vs_LSCC","none"
"803","PPP1R35",-0.308947144189454,0.615600844473986,2.26440801743722,"none","none"
"804","RPL22",-0.33522129625318,0.615600844473986,2.26064863825077,"par_inRCC_vs_LSCC","none"
"805","TASOR2",-0.321685153140729,0.615600844473986,2.25780849782915,"par_inRCC_vs_LSCC","none"
"806","SELENBP1",-0.336685034789072,0.615600844473986,2.25661271995563,"none","none"
"807","RPL31",-0.40736597118935,0.615600844473986,2.25501362146709,"none","none"
"808","C1orf216",-0.321163187279727,0.615600844473986,2.25454658661955,"par_inRCC_vs_LSCC","none"
"809","HLA-A",-0.554754109405491,0.615600844473986,2.2544486639851,"par_inRCC_vs_LSCC","none"
"810","CEBPZOS",-0.312441712190227,0.615600844473986,2.33414113421149,"none","none"
"811","CTSC",0.490982532269682,0.615600844473986,2.2530926670842,"par_inRCC_vs_LSCC","none"
"812","PA2G4",0.290506834007215,0.615600844473986,2.25100339942091,"none","none"
"813","JUNB",0.575095292286228,0.615600844473986,2.25120881243969,"par_inRCC_vs_LSCC","none"
"814","HSD3B2",0.320884510885715,0.615600844473986,2.24450424556612,"none","none"
"815","OTX1",0.376014432649048,0.615600844473986,2.24448262766194,"none","none"
"816","ZNF845",-0.398701554489398,0.615600844473986,2.24445163523807,"par_inRCC_vs_LSCC","none"
"817","RPLP0",-0.442529676988338,0.615600844473986,2.24359433478652,"par_inRCC_vs_LSCC","none"
"818","BRD4",-0.319665748029066,0.615600844473986,2.24180765031189,"par_inRCC_vs_LSCC","none"
"819","KDM4B",-0.282308858950103,0.617728654336601,2.23450473275981,"none","none"
"820","MTCH2",-0.31113233523429,0.61996236037742,2.21579066884302,"none","none"
"821","MCAM",0.285147262347971,0.61996236037742,2.21500632317423,"par_inRCC_vs_LSCC","none"
"822","DOK1",0.28446875316758,0.61996236037742,2.21476679757628,"par_inRCC_vs_LSCC","none"
"823","RIPOR2",-0.290492300168446,0.61996236037742,2.21334699802557,"none","none"
"824","SPARC",-0.775341257349349,0.61996236037742,2.21450440215417,"none","none"
"825","CCL21",0.670255041262982,0.61996236037742,2.21126426834404,"none","none"
"826","SAFB2",0.294623344232832,0.61996236037742,2.20861321016011,"none","none"
"827","HINFP",-0.281829589640622,0.61996236037742,2.20781115305775,"none","none"
"828","CGGBP1",-0.302172894481363,0.61996236037742,2.20450430737932,"none","none"
"829","NUTM2F",-0.301170678251797,0.61996236037742,2.2039030481973,"none","none"
"830","TIGIT",0.361939384170051,0.61996236037742,3.34765820522107,"none","none"
"831","SH3BP2",0.351418982857837,0.61996236037742,2.20160095646413,"par_inRCC_vs_LSCC","none"
"832","RAC3",-0.302332771685708,0.61996236037742,2.20157217117114,"par_inRCC_vs_LSCC","none"
"833","IL4I1",0.277254686431406,0.61996236037742,2.20081571742849,"par_inRCC_vs_LSCC","none"
"834","DOK7",0.331514855205388,0.61996236037742,2.20055210018333,"none","none"
"835","RPS6KA1",-0.319834008214238,0.621343334934807,2.19521888707662,"none","none"
"836","TG",0.298823322879358,0.621445138413613,2.1924797920513,"par_inRCC_vs_LSCC","none"
"837","DCAF8",0.319311163522353,0.621445138413613,2.19123818813468,"none","none"
"838","C17orf58",-0.278525326929658,0.623333718433878,2.1833647537466,"none","none"
"839","HSP90AB1",-0.343355888829422,0.623333718433878,2.18277522185585,"par_inRCC_vs_LSCC","none"
"840","TTC19",-0.287787515064184,0.623333718433878,2.18094718516223,"par_inRCC_vs_LSCC","none"
"841","PIN1",0.292178720226356,0.62434835347691,2.17554476623779,"none","none"
"842","CDX1",0.26324416908813,0.62434835347691,2.17471896805846,"none","none"
"843","PIM2",-0.69495042645645,0.62705104591694,2.16763509120152,"none","none"
"844","LASP1",-0.30356033688988,0.627079008849208,2.16248567797056,"none","none"
"845","MAP9",0.287680298747301,0.627079008849208,2.16240967963623,"par_inRCC_vs_LSCC","none"
"846","TMEM30A",-0.369739808658498,0.627302941399961,2.16001825585556,"none","none"
"847","RTN3",-0.30537384443092,0.627735203144792,2.15711433334595,"none","none"
"848","NCKAP1L",0.330721961068829,0.628709462623925,2.15064973541884,"par_inRCC_vs_LSCC","none"
"849","SIGIRR",0.285611295704849,0.628709462623925,2.15025613911257,"none","none"
"850","PRELP",0.271420367203498,0.628709462623925,2.14921993136507,"par_inRCC_vs_LSCC","none"
"851","TNIP1",-0.316185356479847,0.629126353911461,2.27396457120254,"par_inRCC_vs_LSCC","none"
"852","CCT7",0.289047065575883,0.629826041081944,2.14282232770554,"none","none"
"853","LAD1",-0.373458742184602,0.629852451760386,2.13981146917528,"par_inRCC_vs_LSCC","none"
"854","IL32",0.529794073765903,0.629852451760386,2.1404422529836,"par_inRCC_vs_LSCC","none"
"855","PRKX",-0.362358458577753,0.630882512553222,2.133883140066,"par_inRCC_vs_LSCC","none"
"856","CTNND2",0.283226903463414,0.630882512553222,2.13296452936216,"par_inRCC_vs_LSCC","none"
"857","TYROBP",0.389421742426883,0.631556709831511,2.12655500848135,"par_inRCC_vs_LSCC","none"
"858","ACP6",0.253402299140162,0.631556709831511,2.12436914714502,"none","none"
"859","ALX3",0.290008073306784,0.631556709831511,2.12351459522169,"par_inRCC_vs_LSCC","none"
"860","ATXN2L",-0.294519233213035,0.631556709831511,2.1221874898713,"par_inRCC_vs_LSCC","none"
"861","RASA3",-0.319128890482661,0.631556709831511,2.12093677771425,"par_inRCC_vs_LSCC","none"
"862","ANK1",0.342320821060467,0.631556709831511,2.12049441365132,"none","none"
"863","PPIA",-0.419199556203325,0.632288588783731,2.11456434116618,"par_inRCC_vs_LSCC","none"
"864","EXOSC3",0.238665126945981,0.632288588783731,2.11359835418391,"par_inRCC_vs_LSCC","none"
"865","SPI1",0.311471070463077,0.632288588783731,2.11332720797881,"none","none"
"866","TRIM72",0.277508259492508,0.633158821729016,2.10914841820405,"none","none"
"867","TBL3",0.233944175853065,0.633158821729016,2.10620442441465,"none","none"
"868","CELSR3",0.250571487879715,0.633158821729016,2.1044202592229,"par_inRCC_vs_LSCC","none"
"869","PNOC",0.257664882339905,0.633158821729016,2.10406778833883,"par_inRCC_vs_LSCC","none"
"870","GSTP1",-0.461711115832441,0.633671411288761,2.10166364382348,"par_inRCC_vs_LSCC","none"
"871","PLIN5",-0.274123525350622,0.634315546366965,2.09721037520674,"par_inRCC_vs_LSCC","none"
"872","CEACAM16",0.286149252357408,0.634315546366965,2.2883954598875,"par_inRCC_vs_LSCC","none"
"873","EXOSC5",0.309779300132139,0.634315546366965,2.08957129393004,"none","none"
"874","PTN",0.326940824304158,0.634315546366965,2.08934824606001,"none","none"
"875","PPP2CA",-0.339320997510728,0.634315546366965,2.08781786578661,"none","none"
"876","PSMC5",0.277303885507576,0.634315546366965,2.41807087061804,"par_inRCC_vs_LSCC","none"
"877","AAAS",-0.323403313170316,0.634315546366965,2.0825338600135,"none","none"
"878","KITLG",0.340106296162585,0.634315546366965,2.08215808957103,"par_inRCC_vs_LSCC","none"
"879","RALY",-0.324106077184049,0.634315546366965,2.08006781369857,"par_inRCC_vs_LSCC","none"
"880","GATD1",0.242013485619904,0.634315546366965,2.07738345421435,"par_inRCC_vs_LSCC","none"
"881","PLEKHA5",0.345828240771358,0.634315546366965,2.07626488823778,"par_inRCC_vs_LSCC","none"
"882","DCUN1D1",-0.332971004855233,0.634315546366965,2.07616571354692,"par_inRCC_vs_LSCC","none"
"883","ZBTB46",-0.37796581327611,0.634315546366965,2.06988572150586,"par_inRCC_vs_LSCC","none"
"884","LAP3",0.321200496759152,0.634315546366965,2.06778212151233,"none","none"
"885","WAS",0.263354990568352,0.634315546366965,2.06636988966947,"par_inRCC_vs_LSCC","none"
"886","COL5A2",-0.228758507355845,0.634315546366965,2.06446314706709,"none","none"
"887","LAMP2",0.365620693011557,0.634315546366965,2.06376915328346,"par_inRCC_vs_LSCC","none"
"888","ALDOA",-0.476495808311537,0.634315546366965,2.06337806335204,"par_inRCC_vs_LSCC","none"
"889","SBSN",-0.338885147348577,0.634315546366965,2.06214602218936,"none","none"
"890","SSR4",-0.576297155746908,0.634315546366965,2.05804147043231,"none","none"
"891","HLA-DPA1",0.526557306491421,0.634315546366965,2.05508586923896,"none","none"
"892","MZB1",-0.723611686123713,0.634315546366965,2.05253574453065,"none","none"
"893","DSG4",0.289138244317827,0.634315546366965,2.05053309349457,"par_inRCC_vs_LSCC","none"
"894","LDHA",0.437203653941896,0.634315546366965,2.05059444397901,"par_inRCC_vs_LSCC","none"
"895","KDM5C",-0.2951359713232,0.634315546366965,2.04912727394622,"none","none"
"896","TMSB10",-0.445915579622794,0.634315546366965,2.04813895109451,"par_inRCC_vs_LSCC","none"
"897","RNF145",0.355231907526107,0.634315546366965,2.04775553535271,"none","none"
"898","LDHC",0.239339136294472,0.634315546366965,2.04773172758288,"par_inRCC_vs_LSCC","none"
"899","MAGEB17",0.302262893650915,0.634315546366965,2.04681155325605,"par_inRCC_vs_LSCC","none"
"900","HLA-G",0.326978042404074,0.634315546366965,2.04547732007137,"none","none"
"901","CCDC47",-0.225334475145046,0.634315546366965,2.04435189904318,"par_inRCC_vs_LSCC","none"
"902","RASSF6",0.320823940641482,0.634315546366965,2.04363075204702,"par_inRCC_vs_LSCC","none"
"903","NEGR1",0.28427638798284,0.634315546366965,2.0414645245857,"none","none"
"904","RING1",-0.250224228945463,0.634315546366965,2.04040473396141,"par_inRCC_vs_LSCC","none"
"905","TXNDC5",-0.506146907292551,0.636169305731922,2.03548131563928,"none","none"
"906","ACSF2",-0.338980948915831,0.640570124216965,2.02194732600182,"none","none"
"907","EPDR1",0.254055669217776,0.64112475705441,2.01732864085033,"par_inRCC_vs_LSCC","none"
"908","RPS28",-0.410813821221798,0.64112475705441,2.0172381863035,"none","none"
"909","SDF2L1",-0.312199093998811,0.642236985936292,2.0128936222989,"none","none"
"910","CDK5RAP3",-0.301800185881621,0.642660412422935,2.01014819762539,"par_inRCC_vs_LSCC","none"
"911","ZBTB38",-0.294239894183216,0.642660412422935,2.00851579739675,"par_inRCC_vs_LSCC","none"
"912","MBD3",0.233237158734825,0.642681657216922,2.0067844787751,"par_inRCC_vs_LSCC","none"
"913","KRTAP10-12",-0.338454070953319,0.642780719281474,2.35761928362396,"none","none"
"914","S1PR4",-0.296931670932482,0.643274653371684,2.00201725262792,"none","none"
"915","CD19",-0.335072506814976,0.644343490350619,1.99780187962888,"none","none"
"916","MT1G",0.532998689622703,0.644834701497835,1.99349726905357,"par_inRCC_vs_LSCC","none"
"917","DHCR7",0.297003386665238,0.644834701497835,1.99215128013874,"par_inRCC_vs_LSCC","none"
"918","GPAT4",0.249793642836451,0.644834701497835,1.98720631582057,"none","none"
"919","WASF2",-0.292131506828758,0.644834701497835,1.98168556524787,"par_inRCC_vs_LSCC","none"
"920","CSK",-0.282384791272649,0.644834701497835,1.98031186665322,"par_inRCC_vs_LSCC","none"
"921","NUTM2G",-0.390653393256877,0.644834701497835,1.98060345569182,"par_inRCC_vs_LSCC","none"
"922","DMRTA2",-0.336271985921857,0.644834701497835,1.97966952484339,"par_inRCC_vs_LSCC","none"
"923","RWDD1",0.265869332079744,0.644834701497835,1.97892895650987,"none","none"
"924","BIRC5",0.244693961755569,0.644834701497835,1.97664657916487,"par_inRCC_vs_LSCC","none"
"925","PJA2",0.310278922100151,0.644834701497835,2.50202246105587,"par_inRCC_vs_LSCC","none"
"926","UVSSA",-0.307688511619803,0.644834701497835,1.97536539647882,"none","none"
"927","DAP",-0.272433389866297,0.644834701497835,1.97332164183335,"none","none"
"928","LYSMD3",0.254692137918166,0.644834701497835,1.97054084705669,"none","none"
"929","RPS20",-0.363064718159764,0.644834701497835,1.97054004548752,"par_inRCC_vs_LSCC","none"
"930","SON",-0.293408618615624,0.644834701497835,1.9694013089918,"par_inRCC_vs_LSCC","none"
"931","STRIT1",-0.30699380200698,0.644834701497835,1.96407294848361,"none","none"
"932","NOTUM",-0.323307863115096,0.644834701497835,1.96397049132805,"par_inRCC_vs_LSCC","none"
"933","SIRT6",-0.310532286725554,0.644834701497835,1.96381880164177,"none","none"
"934","BCL2L13",0.265777100359998,0.644834701497835,1.96101201939532,"none","none"
"935","LSM2",-0.270256726028288,0.644834701497835,1.96052092924446,"none","none"
"936","ATP5PO",0.279597433415291,0.644834701497835,1.96040201353266,"none","none"
"937","SEC61A1",-0.24246877808123,0.644834701497835,1.96033884081941,"par_inRCC_vs_LSCC","none"
"938","TIMP3",0.541847257024061,0.645164633368577,1.95670584394491,"none","none"
"939","PRSS38",0.256350361152935,0.645164633368577,1.95551292619968,"none","none"
"940","UNC5A",-0.332320531250645,0.645164633368577,1.95108549801783,"none","none"
"941","ITM2C",-0.351439905093141,0.645164633368577,1.95112763649976,"par_inRCC_vs_LSCC","none"
"942","CPSF1",-0.26995555970489,0.645164633368577,1.95064214906425,"par_inRCC_vs_LSCC","none"
"943","CASC3",-0.33466814198868,0.645164633368577,1.9498299175625,"none","none"
"944","RPA1",0.277474694672187,0.646744316891868,1.98047025493422,"none","none"
"945","CDR2L",-0.372492348199576,0.646959142509472,1.94172209310378,"none","none"
"946","IL1F10",0.29524397043031,0.646959142509472,1.93976460640165,"none","none"
"947","SPATA31A6",-0.320175568901487,0.646959142509472,1.93915541131541,"none","none"
"948","AEN",-0.32156597822043,0.647567240252959,1.93611990338821,"par_inRCC_vs_LSCC","none"
"949","LINGO1",-0.317992643535888,0.649260552386843,1.92909905161493,"none","none"
"950","RPL41",-0.334634814195348,0.649260552386843,1.9289430132891,"none","none"
"951","EME2",-0.310067096935154,0.64960813991015,1.92333464501042,"none","none"
"952","CXCR6",0.290829085153748,0.64960813991015,1.92315159347672,"par_inRCC_vs_LSCC","none"
"953","IARS1",0.241575692179642,0.64960813991015,1.92277314771193,"par_inRCC_vs_LSCC","none"
"954","GIMAP7",0.338012655955826,0.64960813991015,1.92177914635789,"par_inRCC_vs_LSCC","none"
"955","DLGAP2",0.237775196094708,0.649806480796739,1.9179251189446,"par_inRCC_vs_LSCC","none"
"956","FREM1",-0.31151609382342,0.649806480796739,1.91771612230021,"none","none"
"957","TM6SF2",-0.307502438492675,0.649806480796739,2.3096935931352,"none","none"
"958","WDR45B",0.288209992347197,0.649806480796739,1.91492587205499,"par_inRCC_vs_LSCC","none"
"959","CLEC6A",0.283487392207752,0.650598688171715,1.91149276269257,"par_inRCC_vs_LSCC","none"
"960","SOX9",0.310042681517269,0.65152389752621,1.90629661189955,"none","none"
"961","P2RY8",-0.285425696556983,0.65152389752621,1.9061756362588,"none","none"
"962","C4B",-0.532074827185937,0.653006344057442,1.90228657023497,"par_inRCC_vs_LSCC","none"
"963","BUB3",-0.291842689604678,0.656519515589436,1.89026711520774,"par_inRCC_vs_LSCC","none"
"964","KIAA0930",0.239371632506628,0.656519515589436,2.10441745704981,"par_inRCC_vs_LSCC","none"
"965","ARRB2",-0.289115285703374,0.65731316596552,1.88647590908803,"par_inRCC_vs_LSCC","none"
"966","NOL9",0.266661181376866,0.658835923939847,1.88085137726145,"none","none"
"967","ST13",-0.333972981270427,0.658835923939847,1.87984104150675,"none","none"
"968","CTU1",-0.278350867638492,0.659827146269559,1.8752998101094,"par_inRCC_vs_LSCC","none"
"969","XRCC2",-0.427373608897797,0.659827146269559,1.87154744262207,"par_inRCC_vs_LSCC","none"
"970","MDFIC",-0.276701227301673,0.659827146269559,1.87053480877272,"par_inRCC_vs_LSCC","none"
"971","ASCL4",-0.28302854692533,0.659827146269559,1.87031509055046,"none","none"
"972","LCK",-0.313127266327605,0.659827146269559,1.86977006905575,"par_inRCC_vs_LSCC","none"
"973","NKG7",0.419211323253703,0.662334792080367,1.86012207614429,"par_inRCC_vs_LSCC","none"
"974","JPH4",0.291690984266274,0.662334792080367,1.85801671051335,"none","none"
"975","ENG",0.430128774908478,0.662334792080367,1.85889732327904,"par_inRCC_vs_LSCC","none"
"976","TRABD",-0.272895294830763,0.662334792080367,1.85783882595435,"par_inRCC_vs_LSCC","none"
"977","PPIAL4A",-0.313552249430834,0.662553470557784,1.85579513979551,"par_inRCC_vs_LSCC","none"
"978","MUC20",0.282441938785377,0.663317571489833,1.85097773027515,"none","none"
"979","TEAD2",0.246925714545458,0.663317571489833,1.8485570860018,"none","none"
"980","MOGS",-0.331763245485667,0.663317571489833,2.95816748103626,"none","none"
"981","ZZEF1",0.238269546831815,0.663317571489833,1.84789358829243,"par_inRCC_vs_LSCC","none"
"982","AKR7A2",0.263259384551788,0.664903993010315,1.84275707663655,"none","none"
"983","PRAC1",-0.355461342358866,0.666309549270045,1.83492548225235,"par_inRCC_vs_LSCC","none"
"984","IL19",0.274404076087776,0.666309549270045,1.83392603883934,"par_inRCC_vs_LSCC","none"
"985","FARSA",-0.252976517328626,0.666309549270045,1.83363558567347,"none","none"
"986","HEG1",0.286697172348846,0.666309549270045,1.83345368260689,"none","none"
"987","B3GAT3",-0.266244799258458,0.667331965507618,1.82771344785556,"par_inRCC_vs_LSCC","none"
"988","C1QL2",-0.342643673693397,0.667331965507618,1.82735857142505,"none","none"
"989","UBL5",0.317940630322711,0.667331965507618,2.34505356879979,"none","none"
"990","IGFBP7",0.652314342847836,0.667417871353911,1.82594310676893,"none","none"
"991","PEX26",-0.31198212034303,0.668491840996068,1.82082069640278,"none","none"
"992","HEXIM2",0.276750816477392,0.668491840996068,1.81840994285952,"par_inRCC_vs_LSCC","none"
"993","TBC1D13",-0.306622489800992,0.668491840996068,1.81744317555833,"none","none"
"994","ILF3",-0.325732654898221,0.668491840996068,1.81520036347607,"par_inRCC_vs_LSCC","none"
"995","ZNF705A",-0.274731850856172,0.668491840996068,1.8148704718267,"none","none"
"996","UBALD2",0.230799578011011,0.669054219092863,1.81209821508151,"par_inRCC_vs_LSCC","none"
"997","SLC7A6",-0.236322980565244,0.669886580531195,1.8087240954615,"par_inRCC_vs_LSCC","none"
"998","MCRIP1",-0.270839424228024,0.669931249308366,1.80711890480226,"none","none"
"999","XPNPEP1",-0.2594847435432,0.670949343432486,1.79939373035993,"par_inRCC_vs_LSCC","none"
"1000","CT47A10",0.358558526880756,0.670949343432486,1.79324324969937,"none","none"
"1001","TMEM119",0.279207281396456,0.670949343432486,1.79232885816815,"par_inRCC_vs_LSCC","none"
"1002","PARP4",0.243731300659066,0.670949343432486,1.79037483485031,"par_inRCC_vs_LSCC","none"
"1003","IFI30",-0.501390267805873,0.670949343432486,1.78843184538935,"par_inRCC_vs_LSCC","none"
"1004","SLC36A1",-0.306388005453586,0.670949343432486,1.78702805731983,"par_inRCC_vs_LSCC","none"
"1005","SLC25A6",-0.354215449763934,0.670949343432486,1.78531623149099,"none","none"
"1006","RPL37",-0.357810295114936,0.670949343432486,1.78472536323024,"par_inRCC_vs_LSCC","none"
"1007","TK1",0.286459829171109,0.670949343432486,1.78413079259704,"none","none"
"1008","FAM193B",-0.289155678137848,0.670949343432486,1.78344428806715,"none","none"
"1009","CRHR1",-0.308148473220233,0.670949343432486,1.78305313778752,"none","none"
"1010","RAPGEFL1",-0.282497543809097,0.670949343432486,1.78266682973762,"par_inRCC_vs_LSCC","none"
"1011","DPEP1",0.297801413631977,0.670949343432486,1.96465405286115,"par_inRCC_vs_LSCC","none"
"1012","WASHC1",-0.262464471759753,0.670949343432486,1.77709909447171,"par_inRCC_vs_LSCC","none"
"1013","SELENOP",0.655368419184593,0.670949343432486,1.77594901646524,"par_inRCC_vs_LSCC","none"
"1014","DHRS4",-0.26874566149739,0.670949343432486,1.77351291771818,"none","none"
"1015","FAM72B",-0.292092294508328,0.670949343432486,1.77209664800359,"none","none"
"1016","FUS",-0.240631912313801,0.670949343432486,1.77111840366222,"par_inRCC_vs_LSCC","none"
"1017","RNF165",-0.27148572044567,0.670949343432486,1.77097128157188,"par_inRCC_vs_LSCC","none"
"1018","TGM2",-0.52275625761208,0.670949343432486,1.76957447375177,"par_inRCC_vs_LSCC","none"
"1019","MRPL53",0.24201161180733,0.670949343432486,1.76520217480677,"none","none"
"1020","TXNIP",0.412416630361638,0.670949343432486,1.76456194263142,"par_inRCC_vs_LSCC","none"
"1021","SLURP1",-0.294165190853067,0.670949343432486,1.76409388708338,"par_inRCC_vs_LSCC","none"
"1022","GPX1",-0.30445276167991,0.670949343432486,1.76336917904752,"none","none"
"1023","ENSA",0.294387475095771,0.670949343432486,1.76008791376655,"par_inRCC_vs_LSCC","none"
"1024","SLC66A1",-0.28657841376475,0.670949343432486,1.75802179997879,"par_inRCC_vs_LSCC","none"
"1025","EEF1D",-0.26991803722485,0.670949343432486,1.75519877634126,"par_inRCC_vs_LSCC","none"
